ax,ay,az,gx,gy,gz,mav,rms
10.04,-1.11,-2.32,-0.0,0.05,-0.02,58.04,68.83
9.91,-1.2,-2.22,-0.02,0.02,0.01,59.23,79.29
10.1,-1.2,-2.45,-0.0,-0.0,0.02,54.21,70.18
10.05,-1.1,-2.51,-0.12,0.03,-0.02,47.4,60.98
9.9,-1.41,-2.34,-0.09,0.05,0.01,62.98,96.3
10.42,-1.7,-2.52,-0.1,0.02,-0.3,236.82,383.43
10.44,-1.43,-2.56,-0.17,-0.07,-0.53,299.19,479.08
10.7,0.14,-3.05,-0.31,0.12,-0.85,322.59,409.51
10.36,1.14,-1.78,-0.36,0.54,-0.89,415.48,580.71
10.04,1.73,-1.79,-0.28,0.37,-0.96,415.48,580.71
10.33,1.95,-1.98,-0.25,0.28,-0.98,415.48,580.71
9.96,2.03,-1.89,-0.26,0.21,-1.04,415.48,580.71
8.84,4.59,-1.52,-0.47,0.09,-1.44,543.79,682.84
7.64,5.98,-1.0,-0.51,0.0,-1.57,484.92,581.45
5.88,7.23,-0.83,-0.57,0.04,-1.57,499.03,609.45
4.35,8.6,-0.8,-0.69,0.03,-1.53,463.97,573.64
3.14,8.28,0.11,-0.74,0.11,-1.43,437.69,513.77
1.64,8.7,1.22,-0.71,-0.14,-1.22,577.92,787.38
0.94,8.7,1.87,-0.57,0.08,-1.06,441.95,590.9
-0.11,9.28,2.14,-0.28,0.3,-1.08,393.53,453.51
-1.45,9.2,2.5,-0.23,0.13,-1.07,362.35,428.29
-1.99,9.0,2.93,-0.31,-0.06,-1.03,362.35,428.29
-3.6,8.25,2.51,-0.37,-0.35,-1.06,318.45,410.8
-4.07,7.67,3.24,-0.27,-0.21,-0.83,340.56,527.53
-4.32,7.3,3.01,-0.23,-0.17,-0.75,323.73,444.76
-5.35,7.06,2.83,-0.11,0.2,-0.52,403.44,546.0
-6.12,7.18,3.41,-0.1,0.11,-0.2,368.1,494.68
-5.96,7.11,3.41,-0.1,-0.16,-0.07,351.76,475.33
-5.47,6.8,3.3,-0.03,0.23,0.07,336.58,422.69
-5.91,6.76,3.34,-0.04,0.2,0.18,272.89,327.06
-5.67,7.31,3.21,0.01,0.09,0.49,257.13,313.0
-5.21,7.43,2.78,0.05,0.24,0.59,207.07,240.69
-4.72,7.54,2.67,0.17,0.13,0.66,295.55,418.39
-3.9,7.73,2.34,0.24,0.19,0.78,211.07,252.02
-3.84,8.8,2.32,0.26,0.4,0.92,187.66,227.03
-2.78,9.1,1.75,0.28,0.1,1.08,185.69,235.85
-1.64,8.94,1.37,0.3,-0.04,1.25,216.3,316.96
0.41,9.09,0.82,0.37,-0.06,1.27,353.52,542.56
1.62,9.04,0.42,0.33,0.13,1.12,397.83,571.82
2.34,9.11,0.59,0.31,0.06,1.04,365.38,519.65
2.96,8.82,-0.13,0.29,-0.17,0.96,381.37,499.17
3.9,8.9,-0.77,0.29,-0.03,1.08,367.15,486.73
5.52,8.49,-1.29,0.22,0.09,1.05,402.67,517.0
5.91,7.34,-1.2,0.14,-0.09,1.0,467.08,671.32
6.45,6.66,-1.44,0.22,-0.15,1.04,482.0,636.8
6.99,6.13,-1.68,0.28,-0.09,1.16,355.52,456.33
8.44,5.63,-2.26,0.31,-0.18,1.22,456.03,638.14
8.72,4.2,-2.12,0.26,-0.17,1.16,442.7,563.21
9.39,3.08,-2.6,0.37,-0.36,1.07,518.53,724.89
9.63,2.07,-3.44,0.36,-0.25,0.93,473.01,569.16
9.9,1.16,-3.72,0.34,0.05,0.7,488.71,641.58
10.08,0.78,-4.01,0.25,0.16,0.67,402.77,497.38
10.11,0.16,-4.39,0.22,0.03,0.63,379.68,465.54
10.68,-0.52,-4.45,0.04,-0.07,0.51,292.93,406.8
10.14,-0.91,-4.36,-0.06,-0.02,0.25,289.77,389.23
9.66,-0.8,-3.96,-0.06,-0.01,0.17,218.31,251.11
9.84,-1.19,-3.9,-0.14,0.09,0.24,204.61,264.44
9.57,-1.27,-3.84,-0.15,0.12,0.13,204.61,264.44
9.42,-1.32,-3.65,-0.1,-0.05,0.1,121.39,138.04
9.63,-1.48,-3.95,-0.08,0.03,0.06,121.39,138.04
