ax,ay,az,gx,gy,gz,mav,rms
9.71,0.19,2.26,-0.07,0.07,0.0,81.42,110.59
9.65,0.16,2.19,-0.09,0.07,0.01,69.9,86.91
9.7,0.13,2.37,-0.05,0.02,0.04,126.05,214.32
9.55,0.13,2.41,-0.05,0.05,0.02,79.0,97.7
9.67,0.23,2.29,-0.06,0.05,0.01,69.44,85.52
9.63,0.17,2.59,-0.08,0.08,0.01,44.99,45.62
9.82,0.21,2.29,-0.09,0.08,0.01,27.76,28.05
9.67,0.15,2.54,-0.03,-0.03,-0.05,16.81,16.99
9.74,0.25,2.41,-0.04,-0.31,-0.13,10.19,10.29
10.04,0.29,1.9,-0.03,-0.41,-0.18,10.19,10.29
10.52,0.56,1.9,-0.04,-0.12,-0.33,6.17,6.23
9.15,1.42,1.67,0.02,-0.02,-0.18,2.26,2.29
9.91,1.25,1.67,-0.1,-0.08,0.13,1.37,1.39
10.14,0.92,1.82,-0.09,0.04,0.14,1.37,1.39
10.39,0.75,1.89,-0.07,0.22,-0.02,0.5,0.51
10.36,1.35,1.94,-0.06,-0.11,-0.26,0.3,0.31
11.27,1.77,1.76,-0.12,-0.21,-0.64,0.18,0.19
11.03,2.45,0.83,-0.13,0.23,-1.16,0.11,0.11
9.42,3.68,0.98,-0.09,0.27,-1.51,0.07,0.07
7.87,4.87,1.88,-0.18,0.19,-1.59,0.04,0.04
7.6,5.13,2.17,-0.19,0.09,-1.58,0.04,0.04
5.48,7.31,2.03,-0.09,0.33,-1.47,0.02,0.02
3.93,8.29,2.04,-0.04,0.28,-1.43,0.01,0.01
2.37,8.0,2.7,0.05,0.35,-1.31,0.01,0.01
0.86,8.89,2.93,0.04,0.23,-1.19,0.0,0.0
-0.18,8.62,2.73,0.18,0.17,-1.11,0.0,0.0
-1.2,8.13,2.83,0.11,0.14,-0.98,0.0,0.0
-1.86,8.32,2.31,0.22,0.08,-0.89,0.0,0.0
-2.95,9.18,2.07,0.25,-0.06,-0.81,0.0,0.0
-3.48,8.43,1.34,0.33,-0.1,-0.75,0.0,0.0
-3.66,8.75,0.67,0.21,0.11,-0.47,0.0,0.0
-3.28,8.05,-0.36,0.16,-0.33,-0.54,0.0,0.0
-5.03,7.98,0.29,0.23,-0.28,-0.39,0.0,0.0
-5.69,8.34,0.28,-0.03,0.1,-0.08,0.0,0.0
-5.93,8.05,0.91,-0.09,-0.06,0.02,0.0,0.0
-5.51,8.04,0.45,-0.1,0.12,0.16,0.0,0.0
-5.45,8.02,0.44,-0.14,0.08,0.2,0.0,0.0
-4.65,8.18,0.56,-0.24,-0.01,0.44,0.0,0.0
-5.02,8.46,0.94,-0.19,0.06,0.56,0.0,0.0
-3.7,8.35,0.85,-0.25,0.23,0.65,0.0,0.0
-3.69,8.58,1.46,-0.25,0.1,0.68,0.0,0.0
-3.48,8.61,1.27,-0.33,0.02,0.78,0.0,0.0
-1.91,8.8,1.25,-0.25,-0.06,0.84,0.0,0.0
-1.32,9.08,1.41,-0.27,0.12,0.85,0.0,0.0
-0.44,9.5,1.33,-0.23,0.03,0.89,0.0,0.0
0.19,9.12,1.84,-0.29,-0.06,1.06,0.0,0.0
1.77,8.93,2.4,-0.28,-0.31,1.13,0.0,0.0
3.22,8.74,2.83,-0.2,-0.29,1.09,0.0,0.0
3.82,8.36,2.95,-0.16,0.05,1.08,0.0,0.0
4.12,8.15,2.82,-0.08,0.17,1.11,0.0,0.0
5.67,7.76,2.1,-0.17,-0.01,1.18,0.0,0.0
6.85,6.84,2.38,-0.06,0.05,1.19,0.0,0.0
6.53,5.58,3.03,-0.08,0.08,1.23,0.0,0.0
8.13,5.17,1.91,-0.1,-0.15,1.18,0.0,0.0
8.71,3.93,2.66,-0.16,-0.07,1.2,0.0,0.0
9.92,2.67,2.25,0.06,-0.04,0.97,0.0,0.0
10.13,2.09,2.63,0.09,-0.37,0.84,0.0,0.0
9.85,1.54,1.83,0.14,-0.16,0.81,0.0,0.0
10.75,0.87,1.55,-0.01,0.18,0.69,0.0,0.0
11.39,0.37,2.17,-0.03,0.04,0.44,0.0,0.0
10.62,0.29,2.12,-0.0,-0.35,0.2,0.0,0.0
9.59,0.69,1.35,-0.19,0.22,-0.01,0.0,0.0
9.99,0.33,2.19,-0.14,0.16,0.14,0.0,0.0
