ax,ay,az,gx,gy,gz,mav,rms
9.5,-0.23,3.05,-0.05,0.03,-0.01,39.82,40.23
9.19,-0.07,3.28,-0.07,0.1,-0.02,14.61,14.76
9.41,-0.09,3.43,-0.08,0.06,0.02,8.85,8.94
9.37,-0.27,3.42,-0.05,0.01,0.02,5.36,5.42
9.18,-0.07,3.42,-0.08,-0.01,0.01,5.36,5.42
9.45,-0.36,3.0,-0.07,0.07,0.09,1.97,1.99
9.07,-0.32,3.16,-0.07,0.08,0.04,1.97,1.99
9.49,-0.35,3.17,-0.07,0.05,0.06,1.19,1.2
9.12,-0.23,3.4,-0.07,0.07,0.07,0.72,0.73
9.3,-0.48,3.32,-0.07,-0.01,0.11,0.44,0.44
9.32,-0.52,3.16,-0.07,0.04,0.06,0.26,0.27
9.52,-0.65,3.38,-0.12,0.13,0.03,0.1,0.1
9.93,-0.57,3.8,-0.1,-0.27,-0.1,0.06,0.06
10.96,-0.68,2.66,0.16,-0.5,-0.72,0.04,0.04
11.34,0.12,2.99,0.35,-0.2,-1.16,0.04,0.04
10.28,2.69,1.83,0.13,-0.07,-1.59,0.01,0.01
9.33,3.1,1.07,0.18,-0.01,-1.72,0.01,0.01
7.94,4.54,1.38,0.03,0.11,-1.83,0.0,0.0
6.85,6.35,1.67,-0.08,-0.08,-1.89,0.0,0.0
4.92,7.22,2.27,-0.1,0.04,-1.93,0.0,0.0
3.17,7.83,3.07,-0.11,0.04,-1.84,0.0,0.0
1.3,7.49,2.82,0.13,0.05,-1.8,0.0,0.0
1.45,8.44,0.93,0.14,0.31,-1.74,0.0,0.0
-2.58,8.32,1.75,0.25,0.1,-1.41,0.0,0.0
-3.19,8.48,1.37,0.37,0.13,-1.17,0.0,0.0
-4.55,8.41,0.96,0.41,-0.11,-1.1,0.0,0.0
-5.18,8.28,0.54,0.29,0.07,-0.67,0.0,0.0
-5.4,8.1,0.09,0.01,-0.08,-0.39,0.0,0.0
-5.74,7.91,0.52,-0.03,-0.1,-0.26,0.0,0.0
-5.35,7.8,0.11,-0.02,-0.02,-0.17,0.0,0.0
-5.92,8.09,0.26,-0.04,0.17,-0.05,0.0,0.0
-5.78,8.03,0.82,-0.08,0.02,-0.01,0.0,0.0
-5.41,8.0,0.57,-0.1,-0.06,0.07,0.0,0.0
-5.75,8.02,0.47,-0.11,0.05,0.34,0.0,0.0
-4.95,7.89,0.37,-0.2,0.05,0.78,0.0,0.0
-3.5,7.94,0.59,-0.29,0.27,1.02,0.0,0.0
-1.98,9.38,0.91,-0.24,-0.04,1.02,0.0,0.0
-1.13,9.13,0.84,-0.21,0.02,1.02,0.0,0.0
-0.71,9.35,1.18,-0.25,0.03,1.08,0.0,0.0
0.05,9.02,1.21,-0.22,-0.16,1.26,0.0,0.0
2.4,8.92,1.83,-0.23,-0.2,1.27,0.0,0.0
3.4,8.44,1.53,-0.2,0.11,1.26,0.0,0.0
4.21,8.13,2.41,-0.21,-0.06,1.27,0.0,0.0
5.6,7.34,2.06,-0.21,-0.09,1.36,0.0,0.0
7.4,6.39,1.79,-0.09,0.05,1.29,0.0,0.0
7.43,5.62,2.48,-0.16,0.16,1.25,0.0,0.0
8.3,4.75,2.27,-0.08,-0.2,1.2,0.0,0.0
8.75,4.22,1.64,0.15,-0.35,1.17,0.0,0.0
10.09,3.02,1.74,0.09,-0.02,1.0,0.0,0.0
9.17,2.2,1.89,0.08,-0.02,0.85,0.0,0.0
9.66,1.94,1.42,0.03,-0.1,0.76,0.0,0.0
10.49,1.38,0.89,0.07,-0.02,0.62,0.0,0.0
10.59,0.92,0.93,0.02,0.17,0.43,0.0,0.0
10.22,0.65,1.79,-0.11,0.02,0.21,0.0,0.0
9.7,0.72,1.67,-0.15,0.18,0.02,0.0,0.0
9.81,0.6,1.44,-0.13,0.03,0.18,0.0,0.0
10.2,0.51,1.55,-0.1,-0.07,0.11,0.0,0.0
9.97,0.18,1.69,-0.11,0.13,0.02,0.0,0.0
9.69,0.31,1.98,-0.09,0.05,0.03,8.18,49.64
