ax,ay,az,gx,gy,gz,mav,rms
9.42,1.05,2.89,-0.08,0.1,0.01,75.3,95.4
9.43,1.06,2.62,-0.06,0.03,0.02,106.1,150.16
9.39,0.93,2.74,-0.04,0.02,0.01,94.41,138.17
9.48,1.04,2.79,-0.06,-0.01,-0.0,136.27,185.84
9.48,1.07,2.85,-0.07,0.06,-0.01,124.71,183.28
9.54,1.09,2.8,-0.06,0.02,0.02,147.01,214.15
9.41,1.08,2.62,-0.09,0.08,0.01,136.57,243.1
9.52,0.95,2.94,-0.06,0.06,0.01,136.57,243.1
9.55,1.15,2.7,-0.04,-0.04,0.01,109.56,137.81
9.48,1.24,2.68,-0.04,-0.04,0.02,101.87,140.03
9.51,1.25,2.48,-0.08,0.01,0.02,109.98,163.52
9.55,1.12,2.85,-0.05,0.05,0.03,114.98,175.28
9.62,1.31,2.43,-0.06,-0.01,0.02,100.56,135.03
9.72,1.19,2.46,-0.09,-0.03,0.03,113.61,153.06
9.59,1.01,2.57,-0.08,-0.0,-0.02,150.35,206.52
9.71,1.02,2.82,-0.06,-0.18,-0.16,176.77,240.54
10.69,1.15,2.39,-0.01,-0.12,-0.27,176.77,240.54
9.79,2.47,1.6,0.18,0.08,-1.02,294.89,397.74
9.02,2.97,1.91,0.04,-0.25,-1.11,217.31,280.26
8.84,5.02,1.03,-0.24,0.04,-1.07,278.71,368.29
8.15,4.67,2.57,-0.15,0.2,-1.1,283.67,367.21
7.94,5.5,1.69,-0.29,0.58,-1.12,314.17,425.95
7.12,6.04,3.63,-0.19,0.18,-1.18,362.73,492.19
6.18,7.41,2.37,0.09,0.39,-1.26,369.27,486.35
5.13,7.61,3.99,0.0,0.31,-1.33,365.61,459.96
2.54,8.77,2.15,0.03,0.66,-1.49,343.65,426.88
0.29,7.91,3.04,0.04,0.3,-1.42,330.87,406.35
-0.77,8.36,3.09,0.22,0.33,-1.34,278.86,326.75
-2.27,9.19,2.75,0.22,0.47,-1.25,256.95,305.81
-3.99,8.26,2.43,0.31,0.18,-1.13,258.44,307.75
-4.12,8.35,2.67,0.38,-0.12,-0.93,258.44,307.75
-4.53,7.69,1.32,0.25,0.3,-0.46,171.02,196.0
-4.07,8.06,0.24,0.16,0.11,-0.34,158.46,182.32
-5.26,7.7,0.95,0.11,-0.1,-0.23,168.59,208.26
-5.63,7.84,0.9,0.03,0.18,-0.01,155.96,187.82
-5.07,8.55,0.45,-0.05,0.24,0.01,146.51,180.42
-5.47,8.18,0.43,-0.06,0.04,-0.02,142.15,179.93
-5.07,8.02,1.4,-0.1,-0.08,0.06,107.86,139.04
-5.45,8.32,0.5,-0.18,0.09,0.24,120.52,155.92
-4.75,7.8,0.74,-0.15,0.14,0.24,125.12,170.41
-4.93,8.58,1.3,-0.31,-0.2,0.45,122.06,145.66
-4.19,8.17,1.06,-0.27,-0.06,0.57,97.74,111.51
-3.8,8.45,1.14,-0.33,0.18,0.78,126.27,182.98
-2.64,8.64,1.77,-0.38,0.0,0.93,102.05,121.07
-2.24,9.36,1.57,-0.32,-0.26,0.93,148.69,211.99
-0.72,8.95,1.96,-0.35,0.08,1.03,203.41,281.75
0.28,8.96,2.39,-0.27,-0.1,1.14,222.16,351.33
1.23,8.86,3.52,-0.21,-0.2,1.16,287.88,411.54
2.51,8.28,3.83,-0.26,-0.25,1.12,307.44,439.17
3.76,7.91,3.26,-0.23,-0.04,1.04,335.66,445.38
3.77,7.78,3.68,-0.18,-0.03,1.03,335.66,445.38
4.98,7.3,3.74,-0.15,-0.24,1.07,389.12,500.09
7.16,5.77,3.97,-0.1,-0.49,1.1,394.19,502.46
6.91,5.66,3.76,-0.11,-0.15,0.94,401.19,503.55
7.82,5.41,3.61,-0.06,-0.12,0.86,331.94,422.57
7.95,4.86,2.74,-0.02,-0.22,0.83,357.2,443.86
8.79,4.06,2.48,-0.08,-0.04,0.85,322.24,396.58
8.98,3.43,2.82,0.01,-0.07,0.83,325.8,443.3
8.98,2.82,2.13,0.08,-0.05,0.54,249.66,298.3
8.85,2.64,2.39,0.09,-0.15,0.65,240.03,279.31
9.24,2.35,2.53,0.01,-0.18,0.75,240.03,279.31
10.47,1.66,1.26,-0.03,-0.26,0.25,289.43,381.81
9.63,1.31,1.93,-0.26,0.07,-0.04,266.98,321.52
