ax,ay,az,gx,gy,gz,mav,rms
7.44,-6.72,0.81,-0.06,0.08,0.01,362.7,482.08
7.38,-6.7,0.85,-0.07,0.04,0.01,429.93,602.57
7.48,-6.76,0.79,-0.04,0.04,0.01,448.59,643.73
7.45,-6.67,0.8,-0.06,0.07,0.01,387.81,501.66
7.47,-6.66,0.92,-0.09,0.15,0.02,430.14,537.01
7.32,-6.68,0.96,-0.1,0.1,0.03,378.62,439.64
7.45,-6.6,1.01,-0.11,0.07,0.03,409.38,581.24
7.46,-6.68,0.91,-0.1,0.06,0.04,365.94,493.15
7.49,-6.65,0.8,-0.12,0.04,0.05,420.83,579.69
7.39,-6.78,0.84,-0.12,0.07,0.03,420.83,579.69
7.65,-7.01,1.17,0.04,-0.03,-0.14,367.55,505.71
8.26,-6.62,1.11,0.16,-0.39,-0.24,711.5,1073.43
9.05,-6.32,0.44,0.3,-0.78,-0.88,656.62,865.89
10.02,-4.78,-0.57,0.19,-0.56,-1.36,882.55,1224.93
9.54,-3.44,-0.65,-0.09,-0.01,-1.27,812.82,990.54
9.54,-3.0,-0.77,-0.16,-0.05,-1.12,817.81,1057.96
9.81,-2.27,-0.74,-0.3,-0.14,-1.12,676.57,859.24
9.84,-0.78,-0.39,-0.41,0.2,-1.06,776.82,1024.8
10.02,0.26,0.25,-0.35,0.13,-0.86,892.2,1165.57
10.43,1.43,0.03,-0.25,-0.07,-0.92,902.33,1145.25
10.26,1.63,0.23,-0.27,-0.02,-0.92,906.36,1138.22
9.79,3.62,-0.27,-0.22,0.06,-1.18,1088.24,1399.1
8.72,4.51,0.07,-0.14,0.03,-1.35,1194.68,1455.98
8.22,4.87,0.07,-0.08,0.0,-1.47,904.23,1128.13
7.4,6.19,-0.37,-0.08,0.09,-1.48,907.73,1151.95
6.02,7.51,-0.14,0.06,0.24,-1.5,914.39,1109.7
4.62,7.98,-0.31,0.1,0.27,-1.57,917.88,1145.79
3.71,8.53,-0.62,0.09,0.16,-1.46,801.78,988.63
1.11,9.34,-0.38,-0.04,0.25,-1.28,812.81,1058.13
0.22,9.32,-0.3,-0.01,0.18,-1.2,668.25,827.02
-1.08,9.31,-0.34,0.02,-0.04,-0.92,570.76,733.32
-2.06,9.25,-0.38,-0.07,-0.1,-0.65,582.61,780.17
-2.75,9.47,-0.54,-0.0,0.1,-0.31,480.97,593.88
-3.0,9.47,-0.49,-0.01,0.19,-0.03,413.94,533.31
-2.65,9.66,-0.56,-0.05,0.14,0.37,443.45,604.26
-2.07,9.54,-0.66,-0.05,0.07,0.62,387.91,488.73
-0.5,9.51,-0.75,-0.03,0.34,1.0,442.5,585.38
0.4,9.61,-0.54,-0.08,0.32,1.15,400.26,565.0
1.74,9.79,-0.72,-0.18,0.11,1.16,400.26,565.0
3.39,9.23,-0.49,-0.25,-0.3,0.75,621.49,935.13
3.56,9.08,-0.64,-0.22,-0.27,0.65,496.5,693.03
3.84,8.59,-0.38,-0.08,0.09,0.69,598.72,856.59
4.18,8.71,0.49,-0.16,-0.09,0.81,506.06,652.66
4.72,7.98,-0.06,-0.19,-0.26,0.96,506.06,652.66
5.95,7.82,-0.17,-0.15,-0.06,1.16,559.2,780.94
6.97,6.6,-0.01,-0.13,0.07,1.35,574.48,837.16
8.09,5.2,0.01,-0.14,-0.19,1.42,639.45,863.25
9.55,4.16,-0.32,-0.14,-0.1,1.15,564.44,760.4
9.33,3.16,-0.34,-0.03,0.12,1.06,666.64,933.28
9.18,2.11,0.17,0.07,0.18,1.19,666.64,933.28
9.71,1.32,-0.12,0.13,0.04,1.36,538.73,651.02
9.68,0.3,-0.2,0.1,0.02,1.51,538.73,651.02
10.42,-1.58,-0.48,0.13,0.05,1.65,603.7,805.27
10.45,-2.38,-0.06,0.11,0.07,1.61,603.7,805.27
9.08,-4.34,-0.32,0.19,0.17,1.24,461.7,510.26
8.82,-5.34,-0.33,-0.01,0.27,1.22,385.28,463.94
8.85,-5.49,-0.2,-0.02,0.27,1.21,385.28,463.94
8.83,-6.11,-0.23,-0.05,0.32,1.1,385.28,463.94
6.96,-6.75,-0.07,-0.12,0.2,0.11,198.51,231.11
