ax,ay,az,gx,gy,gz,mav,rms
7.44,-6.79,0.8,-0.05,0.06,0.04,101.28,115.82
7.43,-6.82,0.83,-0.06,0.06,-0.0,134.77,190.12
7.36,-6.68,0.85,-0.05,0.04,0.01,212.77,415.96
7.48,-6.6,0.95,-0.06,0.05,0.03,162.78,243.44
7.42,-6.77,0.93,-0.11,0.07,0.05,163.4,215.62
7.4,-6.76,0.91,-0.09,0.04,0.03,151.13,231.48
7.31,-6.85,0.86,-0.08,0.05,0.06,179.11,248.58
7.16,-6.87,0.85,-0.06,0.07,0.03,157.44,257.04
7.27,-6.76,0.87,-0.04,0.11,0.04,157.44,257.04
7.26,-6.81,1.02,-0.08,0.08,0.07,180.8,243.38
7.3,-6.9,0.97,-0.11,0.06,0.03,188.04,287.91
7.23,-6.87,0.99,-0.06,-0.01,0.02,249.08,386.43
7.12,-6.85,1.0,-0.04,-0.03,0.03,274.83,387.24
7.75,-7.15,1.16,0.07,-0.09,-0.19,371.82,607.79
8.5,-6.49,0.92,0.22,-0.46,-0.68,623.02,876.88
8.91,-5.62,0.17,0.07,-0.55,-0.88,524.03,647.02
9.34,-5.32,1.01,-0.13,0.43,-0.95,575.81,799.58
9.12,-4.48,1.46,-0.02,0.42,-1.11,634.83,863.29
9.65,-2.7,1.32,-0.08,-0.36,-1.11,644.62,792.66
9.68,-1.92,0.6,-0.01,-0.44,-1.01,644.62,792.66
10.02,-1.14,0.25,0.11,0.16,-0.92,872.96,1168.69
9.94,0.11,0.36,0.15,0.35,-0.93,975.67,1263.01
10.16,0.75,0.34,0.24,0.08,-1.01,772.29,986.82
10.12,2.15,0.29,0.15,-0.18,-1.3,864.54,1079.71
9.58,3.22,-0.16,0.08,0.21,-1.41,864.54,1079.71
8.38,5.45,0.44,0.02,-0.13,-1.63,794.85,1037.37
7.45,6.02,0.49,-0.06,-0.4,-1.7,775.8,1031.96
5.95,6.8,-0.13,-0.18,0.18,-1.59,664.67,780.68
4.09,8.78,0.11,-0.14,0.39,-1.43,673.5,907.0
2.76,8.96,0.5,-0.08,0.15,-1.33,582.12,706.22
1.75,9.17,0.83,-0.05,-0.13,-1.3,446.92,497.08
-0.15,9.56,0.87,0.05,-0.1,-0.84,426.89,597.74
-0.57,9.76,0.31,0.1,0.01,-0.49,332.85,370.06
-0.99,9.89,0.35,0.13,0.08,-0.19,337.49,444.29
-0.95,9.76,-0.02,0.08,0.17,0.05,309.97,377.28
-0.47,9.84,-0.21,0.05,0.18,0.24,273.93,373.85
0.28,9.77,-0.25,0.02,0.06,0.28,292.4,468.34
0.61,9.69,-0.31,0.0,0.04,0.3,236.55,308.63
0.7,9.69,-0.17,-0.01,-0.09,0.33,204.56,285.0
0.8,9.77,-0.33,-0.01,0.06,0.35,319.61,548.09
1.12,9.49,-0.42,-0.01,0.22,0.49,319.61,548.09
1.76,9.75,-0.44,-0.09,0.26,0.8,400.87,759.74
2.86,9.44,-0.34,-0.14,0.16,0.83,456.23,689.03
3.6,8.75,-0.15,-0.14,-0.1,0.85,489.82,745.29
4.38,8.41,-0.41,-0.14,-0.1,1.0,492.75,670.63
5.3,8.34,-0.4,-0.08,0.0,1.14,506.64,771.58
6.9,7.55,-0.3,-0.15,0.03,1.1,623.35,881.09
7.05,6.52,-0.23,-0.3,-0.0,0.99,544.05,702.64
7.41,5.55,-0.31,-0.26,-0.13,1.34,409.6,498.65
7.91,4.78,-0.31,-0.26,-0.05,1.64,553.24,760.81
9.46,3.66,-0.27,-0.35,-0.04,1.77,692.69,1021.29
10.15,1.06,-0.02,-0.39,-0.01,1.59,736.03,1026.76
9.94,0.43,-0.09,-0.34,0.03,1.52,620.24,857.24
9.89,-1.47,0.15,-0.2,0.01,1.68,562.34,787.27
10.59,-4.05,0.07,0.14,-0.2,1.38,571.38,757.12
9.85,-4.57,-0.4,0.29,-0.25,0.8,436.02,544.18
9.81,-4.47,-0.77,0.25,-0.49,0.61,463.14,544.09
8.94,-5.24,-1.15,-0.13,-0.36,0.47,340.16,415.93
9.9,-5.75,-1.49,-0.22,0.2,0.02,247.02,302.74
