ax,ay,az,gx,gy,gz,mav,rms
7.27,-6.96,0.8,-0.09,0.04,0.03,131.45,207.83
7.16,-7.05,0.79,-0.11,0.04,0.03,129.33,171.2
7.19,-7.06,0.83,-0.06,0.07,0.03,129.33,171.2
7.21,-7.03,0.8,-0.06,0.04,0.0,107.38,136.36
7.2,-7.01,0.77,-0.06,0.05,0.01,127.51,192.09
7.15,-6.94,0.86,-0.07,0.06,0.01,95.81,118.62
7.15,-6.97,0.84,-0.07,0.05,0.02,96.34,123.11
7.15,-6.98,0.85,-0.06,0.03,0.02,96.34,123.11
7.22,-6.95,0.84,-0.06,0.04,0.02,128.71,218.95
7.18,-6.98,0.78,-0.05,0.04,0.02,159.58,229.19
7.26,-6.93,0.8,-0.02,0.13,0.0,159.58,229.19
7.16,-6.89,0.93,-0.05,0.1,0.0,175.36,273.09
7.17,-6.98,0.92,-0.07,0.05,0.02,165.89,215.5
7.22,-7.01,0.93,-0.05,0.06,0.0,165.89,215.5
7.81,-7.02,1.14,0.1,0.06,-0.19,452.71,629.78
8.58,-6.67,1.49,0.07,-0.17,-0.56,467.6,683.6
9.18,-5.94,1.39,0.1,-0.46,-1.02,467.6,683.6
9.18,-4.71,0.57,0.12,0.5,-1.2,591.54,781.22
9.4,-3.43,1.78,0.13,0.25,-1.33,596.97,846.55
9.53,-3.26,1.99,0.12,0.11,-1.37,596.97,846.55
9.69,-1.03,1.16,0.05,-0.27,-1.39,712.12,966.1
10.39,0.22,1.32,0.03,0.08,-1.41,928.24,1219.21
9.66,2.36,1.91,0.21,-0.02,-1.5,740.16,1021.49
9.16,3.98,1.81,0.17,-0.08,-1.58,904.74,1205.93
7.9,5.24,1.16,0.25,0.14,-1.63,877.07,1142.31
6.43,6.65,0.22,0.27,0.15,-1.47,861.61,1064.95
5.48,7.58,0.22,0.2,-0.03,-1.36,763.71,959.81
4.45,8.18,0.18,0.03,-0.08,-1.28,655.66,804.07
3.25,9.1,0.21,-0.06,-0.1,-1.14,490.62,598.19
2.24,9.25,0.29,-0.12,-0.03,-0.91,510.46,641.2
1.29,9.65,0.27,-0.03,0.02,-0.8,455.72,549.33
0.74,9.62,0.15,-0.06,0.01,-0.7,310.3,363.04
-0.17,9.61,0.28,-0.05,-0.01,-0.48,284.94,350.52
-0.67,9.81,0.38,-0.08,-0.01,-0.14,247.97,291.08
-0.9,9.98,0.48,-0.08,-0.09,-0.08,247.97,291.08
-0.24,9.88,0.31,-0.09,0.14,0.38,212.11,258.96
0.72,9.66,0.08,-0.09,0.14,0.5,190.57,251.45
1.45,9.44,0.33,-0.1,0.06,0.56,230.44,362.94
1.68,9.56,0.36,-0.15,0.02,0.56,245.94,344.55
2.24,9.47,0.55,-0.11,-0.01,0.45,385.0,605.54
2.62,9.07,0.58,-0.11,0.03,0.51,394.15,650.3
2.88,9.11,0.5,-0.15,0.01,0.82,425.09,741.15
3.85,9.32,0.27,-0.16,0.13,0.99,380.24,493.68
4.85,8.61,1.05,-0.13,-0.08,0.87,400.38,570.52
5.67,7.39,0.6,-0.13,-0.34,0.89,397.87,539.39
6.0,7.4,0.2,-0.08,-0.22,0.99,427.25,524.6
6.36,6.76,0.17,-0.08,0.0,1.24,476.51,648.46
7.24,5.87,0.59,-0.11,0.06,1.62,541.09,776.08
9.09,3.91,0.4,-0.23,-0.35,1.76,527.95,723.97
9.73,1.56,0.32,-0.24,-0.12,1.61,654.36,974.28
10.04,-0.09,-0.19,-0.12,0.02,1.55,502.03,611.84
10.36,-1.48,-0.04,-0.06,0.14,1.52,548.15,746.47
10.69,-3.18,0.32,0.02,0.12,1.23,474.3,625.58
10.62,-3.24,0.3,0.02,0.05,0.9,494.56,578.6
9.99,-3.63,0.24,0.1,0.14,0.69,388.69,464.61
8.87,-4.14,0.03,0.03,0.16,0.77,319.28,371.92
9.19,-4.89,0.25,-0.03,-0.07,0.83,380.82,457.23
8.77,-5.92,0.06,-0.07,-0.07,0.48,309.32,368.88
9.99,-6.02,-0.3,0.04,0.0,0.15,265.99,309.0
7.87,-5.53,-0.1,-0.09,0.34,0.25,201.31,218.07
8.6,-6.32,0.33,-0.28,0.55,0.17,181.52,199.51
7.62,-6.08,0.96,-0.29,0.44,0.12,145.39,162.34
7.68,-6.47,1.3,-0.17,0.19,0.06,139.44,176.64
7.77,-6.2,1.08,-0.03,-0.03,0.01,134.69,169.52
7.86,-6.21,0.89,-0.01,-0.14,0.1,117.31,137.94
7.81,-6.32,0.54,-0.01,-0.01,0.11,122.18,158.37
7.75,-6.45,0.53,0.0,0.03,0.07,137.14,172.69
7.67,-6.42,0.69,-0.04,0.06,0.03,137.14,172.69
7.92,-6.27,0.62,-0.06,0.09,0.01,176.94,263.69
