ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
-3.05,8.90,0.85,-0.14,-0.01,0.30,1207.67,1321.96,1,15,1
-2.91,8.62,1.26,-0.09,-0.04,0.20,988.06,1108.66,0,16,1
-2.82,9.61,1.36,-0.03,0.13,0.18,733.69,823.19,0,16,1
-2.09,12.63,1.78,-0.21,-0.05,0.60,553.53,612.40,0,16,1
-1.19,12.41,1.85,-0.41,-0.11,0.81,422.19,477.31,0,16,1
-0.71,11.52,0.65,-0.39,-1.01,0.34,469.09,599.63,0,16,1
-1.24,8.81,1.86,-0.41,-1.00,-0.56,471.97,532.77,0,16,1
-1.67,5.37,2.84,0.13,-1.25,-1.31,556.36,685.27,0,16,1
-2.29,4.69,2.44,0.13,-0.27,-1.56,702.68,950.67,0,16,1
-4.51,5.50,2.85,-0.25,-0.62,-0.99,566.95,652.89,0,16,1
-3.79,6.36,2.92,0.01,-0.04,0.02,450.75,544.26,0,16,1
-3.68,7.39,2.50,-0.06,0.67,0.25,459.18,564.36,0,16,1
-3.73,5.35,2.51,-0.22,0.39,0.93,518.40,632.30,0,16,1
-3.99,2.44,3.73,-0.35,0.47,1.59,600.66,677.66,0,16,1
-1.24,7.76,1.91,0.11,0.56,1.21,506.83,545.29,0,16,1
-1.51,10.63,0.79,-0.16,0.32,-0.09,701.17,974.76,0,16,1
-2.62,10.38,1.03,0.01,-0.27,-0.60,1966.36,2250.81,1,16,1
-3.64,11.72,1.33,0.31,0.14,-0.98,1634.66,1766.15,1,16,1
-4.15,11.67,0.95,0.22,-0.05,-0.83,1404.41,1534.36,1,16,1
-4.07,10.83,1.30,-0.05,0.04,-0.11,1302.76,1426.57,1,16,1
-3.22,8.91,0.82,-0.13,-0.09,0.28,1344.96,1401.63,1,16,1
-4.47,8.20,1.13,-0.18,-0.03,0.13,977.25,999.66,0,17,1
-4.56,8.66,1.73,-0.16,0.04,0.14,661.04,671.59,0,17,1
-4.19,9.72,1.63,-0.17,0.13,0.23,386.32,402.74,0,17,1
-2.69,12.22,1.26,-0.58,-0.03,0.55,246.76,301.36,0,17,1
-2.50,12.21,2.53,-0.66,-0.36,0.49,575.23,861.06,0,17,1
-3.53,10.07,3.37,-0.29,-0.78,-0.15,460.36,603.98,0,17,1
-3.91,7.64,2.69,0.20,-0.65,-0.46,367.88,409.35,0,17,1
-1.81,5.03,2.84,0.33,-0.68,-1.02,520.30,664.28,0,17,1
-3.04,4.03,2.38,-0.13,-0.14,-1.51,520.83,663.46,0,17,1
-5.05,4.37,3.70,-0.16,-1.12,-0.68,802.27,1213.72,0,17,1
-5.54,6.33,3.46,-0.11,0.54,0.23,522.06,606.75,0,17,1
-4.70,6.22,3.53,-0.12,0.24,0.44,498.78,586.20,0,17,1
-4.30,2.77,3.23,-0.15,0.90,1.12,500.85,569.44,0,17,1
-3.35,4.82,2.74,0.09,0.15,1.57,551.83,665.35,0,17,1
-2.42,9.26,0.45,0.01,0.96,1.00,419.94,469.91,0,17,1
-3.22,8.05,1.81,-0.24,0.25,0.01,617.17,896.10,0,17,1
-4.39,9.84,1.84,0.08,-0.23,-0.39,1452.56,1861.63,1,17,1
-3.48,11.55,1.78,0.59,0.15,-0.77,1336.83,1661.88,1,17,1
-3.43,11.59,0.99,0.47,0.06,-0.58,1868.34,1939.30,1,17,1
-3.97,10.67,0.26,0.00,-0.08,0.06,1352.68,1384.43,1,17,1
-3.33,8.77,-0.03,-0.32,0.18,0.18,1051.83,1126.63,0,18,1
-3.41,8.17,1.05,-0.27,0.07,0.14,997.15,1173.62,0,18,1
-4.34,8.30,1.19,-0.04,0.34,0.11,1044.46,1260.42,0,18,1
-3.68,9.85,0.99,-0.11,0.24,0.12,873.24,1063.69,0,18,1
-3.32,11.81,1.34,-0.43,-0.09,0.56,833.02,1073.05,0,18,1
-2.85,11.83,1.66,-0.53,-0.20,0.51,1253.18,1569.25,1,18,1
-2.77,10.80,2.30,-0.36,-0.23,0.08,1696.00,1898.91,1,18,1
-4.03,8.69,3.31,-0.17,-0.18,-0.47,1428.37,1560.06,1,18,1
-3.83,4.67,3.48,0.45,-1.27,-1.12,1513.80,1544.16,1,18,1
-4.75,4.44,2.32,0.20,0.05,-1.33,830.93,911.65,0,19,1
-4.55,4.23,2.40,0.09,-0.86,-0.45,654.10,803.53,0,19,1
-4.61,7.30,2.59,-0.16,-0.30,0.15,516.62,585.55,0,19,1
-4.60,7.10,2.84,-0.20,0.15,0.48,529.57,582.70,0,19,1
-3.34,4.63,3.15,-0.22,0.36,0.86,505.53,608.58,0,19,1
-3.63,6.39,2.25,-0.15,1.11,1.50,1150.61,1511.38,1,19,1
-3.44,4.84,3.00,-0.63,0.57,1.27,673.37,760.89,0,20,1
-1.70,8.80,2.39,-0.20,-0.22,0.53,596.05,681.87,0,20,1
-1.08,12.79,0.98,-0.03,0.28,-0.43,902.25,1251.69,0,20,1
-2.02,11.44,2.74,0.17,-0.08,-0.72,1881.61,2091.14,1,20,1
-2.27,11.59,2.63,0.37,0.51,-0.56,1623.14,1730.27,1,20,1
-2.83,10.98,1.25,0.27,0.19,0.06,1386.39,1510.77,1,20,1
-2.61,9.11,0.98,-0.08,-0.28,0.19,1327.39,1448.99,1,20,1
-3.22,8.72,1.26,-0.11,0.07,0.12,1209.06,1329.90,1,20,1
-2.64,8.76,1.59,-0.06,0.09,0.06,1106.36,1166.96,0,21,1
-3.48,8.79,1.71,-0.02,0.07,-0.02,824.10,858.42,0,21,1
-3.11,8.96,1.48,-0.03,0.01,0.00,489.12,546.46,0,21,1
-3.41,8.97,1.46,-0.11,0.03,-0.01,326.09,386.08,0,21,1
-3.03,8.93,1.46,-0.05,-0.01,0.03,358.51,411.85,0,21,1
-3.32,8.93,1.43,-0.09,0.04,0.06,326.18,377.42,0,21,1
-3.23,8.86,1.63,-0.06,0.14,0.03,345.31,380.15,0,21,1
-2.99,8.85,1.35,-0.02,0.11,0.07,277.10,305.44,0,21,1
-2.56,9.50,1.23,-0.05,0.14,0.02,279.60,322.29,0,21,1
-2.89,9.42,1.43,-0.10,0.08,0.22,240.31,272.74,0,21,1
-1.59,12.44,0.90,-0.18,0.08,0.54,282.72,357.22,0,21,1
-0.75,14.90,2.28,-0.41,-0.40,1.23,341.29,456.95,0,21,1
-0.20,11.99,2.32,-0.39,-0.85,0.32,465.49,689.30,0,21,1
-2.26,8.13,3.67,-0.31,-1.33,-1.09,452.90,537.08,0,21,1
-2.46,3.97,3.32,0.29,-1.01,-1.86,501.87,675.51,0,21,1
-3.20,4.24,2.21,0.21,-0.07,-1.48,711.91,949.51,0,21,1
-4.16,6.45,2.52,-0.09,-0.73,-0.58,663.06,830.99,0,21,1
-3.61,5.04,3.02,-0.18,0.27,0.25,491.48,563.57,0,21,1
-3.86,5.55,3.03,-0.36,0.10,1.28,410.72,462.99,0,21,1
-2.48,4.96,2.95,-0.33,0.55,1.69,369.77,472.45,0,21,1
-2.05,7.06,3.11,0.15,1.05,0.91,352.88,396.02,0,21,1
-1.16,13.70,-0.47,0.07,0.87,-0.26,262.07,298.87,0,21,1
-4.22,11.40,1.80,-0.15,0.06,-0.77,310.19,387.00,0,21,1
-2.44,11.16,2.62,0.39,0.68,-0.86,1224.14,1750.56,1,21,1
-4.09,12.06,2.03,0.34,-0.07,-0.30,2028.61,2228.65,1,21,1
-4.37,9.77,1.21,0.06,0.33,0.15,1615.07,1719.60,1,21,1
-3.66,8.09,0.80,-0.19,0.20,0.12,1428.95,1566.39,1,21,1
-4.10,8.35,1.57,-0.15,0.33,0.03,1167.28,1337.07,0,22,1
-4.21,8.46,1.33,-0.02,0.29,0.04,1145.98,1227.13,0,22,1
-4.21,8.46,1.33,-0.02,0.29,0.04,948.04,978.39,0,22,1
-3.92,8.50,1.34,-0.10,0.12,0.04,501.21,569.05,0,22,1
-4.25,8.42,1.48,-0.09,0.08,0.02,379.49,424.95,0,22,1
-3.82,8.38,1.22,-0.02,0.03,0.03,1162.93,1650.00,1,22,1
-3.87,8.51,1.27,-0.05,0.01,0.01,688.73,887.88,0,23,1
-3.81,8.53,1.40,-0.07,0.04,0.03,455.87,530.96,0,23,1
-4.04,8.58,1.32,-0.04,-0.02,0.05,373.59,423.22,0,23,1
-3.73,8.55,1.20,-0.05,-0.05,0.02,339.66,374.72,0,23,1
-3.76,9.06,1.15,-0.07,0.04,0.06,338.45,382.66,0,23,1
-3.48,10.12,1.18,-0.12,0.02,0.27,353.81,420.52,0,23,1
-2.32,11.91,1.64,-0.26,-0.51,0.44,367.94,468.13,0,23,1
-3.49,12.37,2.01,-0.44,-0.09,0.57,424.91,557.89,0,23,1
-2.32,10.50,2.07,-0.36,-0.64,0.16,1273.60,1752.91,1,23,1
-4.46,7.65,2.75,-0.17,-0.62,-0.65,849.63,1093.83,0,24,1
-1.82,5.09,2.51,0.09,-1.58,-1.00,644.26,715.56,0,24,1
-3.30,3.39,2.84,0.50,0.12,-0.99,1222.18,1651.78,1,24,1
-3.46,4.77,2.49,-0.09,-0.53,-0.43,1610.60,1852.22,1,24,1
-2.90,4.88,2.80,-0.15,0.34,0.35,958.72,1074.60,0,25,1
-3.22,5.37,2.23,0.09,0.77,1.20,769.16,839.50,0,25,1
-3.86,5.02,2.38,-0.63,1.05,1.42,493.09,564.88,0,25,1
-1.94,7.15,2.48,-0.33,0.30,0.64,653.79,785.60,0,25,1
-2.50,11.18,2.00,-0.09,0.75,-0.46,497.57,585.85,0,25,1
-3.79,10.45,3.38,0.38,0.68,-1.08,1222.11,1613.17,1,25,1
-5.41,12.28,1.41,0.89,-0.11,-0.85,1256.52,1544.61,1,25,1
-5.36,11.63,0.67,0.16,0.03,-0.16,1339.87,1590.00,1,25,1
-3.76,8.80,0.12,-0.17,-0.02,0.22,982.35,1232.59,0,26,1
-3.91,7.77,0.44,-0.32,-0.07,0.22,1184.03,1400.10,1,26,1
-4.49,7.74,1.04,-0.22,0.25,0.04,1121.32,1315.22,0,27,1
-5.03,7.95,1.57,-0.14,0.16,0.01,1514.29,1654.81,1,27,1
-4.96,8.08,1.49,-0.05,0.10,-0.00,1457.50,1573.62,1,27,1
-4.92,8.13,1.36,-0.08,-0.09,0.04,1380.34,1505.66,1,27,1
-4.50,8.17,1.05,-0.04,-0.01,-0.04,1370.99,1499.78,1,27,1
-4.71,8.20,1.11,-0.06,-0.02,0.04,1323.73,1472.99,1,27,1
-4.61,8.15,1.15,-0.05,-0.01,0.02,1339.64,1481.35,1,27,1
-4.86,8.17,1.16,-0.09,0.05,0.01,1293.58,1437.99,1,27,1
-4.60,8.30,1.22,-0.05,-0.01,0.01,1257.93,1417.44,1,27,1
-3.87,10.66,1.34,-0.07,0.01,0.16,1282.60,1443.15,1,27,1
-3.96,13.13,2.36,-0.28,-0.35,0.52,1258.32,1418.27,1,27,1
-4.39,12.36,2.47,-0.25,-0.73,0.45,1837.87,1961.53,1,27,1
-5.69,9.22,0.94,-0.09,-0.20,-0.31,1358.24,1508.54,1,27,1
-6.05,5.87,1.43,0.18,-1.57,-0.75,1055.30,1212.42,0,28,1
-3.78,2.35,2.60,0.31,-0.24,-1.03,937.16,1060.31,0,28,1
-3.04,5.71,1.55,-0.02,-0.41,-0.65,797.02,873.07,0,28,1
-2.90,5.30,2.53,-0.15,0.23,0.29,963.31,1323.47,0,28,1
-4.17,5.38,3.67,-0.36,0.05,1.18,719.88,800.41,0,28,1
-2.63,5.80,2.85,-0.17,0.77,1.51,894.13,1105.66,0,28,1
-3.07,6.13,1.89,-0.27,1.27,0.88,778.28,909.35,0,28,1
-3.13,7.93,2.94,0.02,0.52,-0.11,732.12,821.25,0,28,1
-4.31,11.44,2.03,0.36,0.92,-1.32,887.67,1114.16,0,28,1
-8.04,12.35,2.74,0.73,-0.37,-1.38,1948.24,2092.97,1,28,1
-8.13,11.52,1.08,0.57,0.11,-0.35,1524.76,1617.20,1,28,1
-5.88,8.90,1.00,-0.19,0.25,0.23,1241.42,1322.57,1,28,1
-5.58,7.18,0.56,-0.31,0.07,0.32,1358.63,1510.35,1,28,1
-4.75,6.87,1.02,-0.18,0.09,0.19,1271.64,1396.07,1,28,1
-5.13,7.37,1.51,-0.04,0.17,-0.06,1265.72,1418.27,1,28,1
-6.02,7.78,1.61,0.00,0.06,-0.00,1350.60,1489.98,1,28,1
-5.54,7.69,1.28,-0.04,-0.07,0.06,1291.58,1463.18,1,28,1
-5.28,7.59,1.04,-0.07,-0.05,0.02,1271.61,1427.68,1,28,1
-5.19,7.61,1.13,-0.06,-0.01,0.05,1269.69,1447.94,1,28,1
-5.27,7.66,1.10,-0.07,0.03,0.04,1317.18,1484.91,1,28,1
-5.31,8.11,1.35,-0.05,0.01,0.02,1283.55,1437.56,1,28,1
-5.52,11.48,1.89,-0.19,-0.19,0.56,1373.65,1537.33,1,28,1
-4.04,12.22,1.66,-0.34,-0.51,0.95,1205.29,1324.65,1,28,1
-4.13,11.31,2.06,-0.16,-0.36,0.46,1223.94,1399.33,1,28,1
-3.33,8.93,1.56,-0.10,-0.31,-0.44,1460.24,1582.01,1,28,1
-4.69,3.57,2.68,0.32,-1.29,-1.00,1313.45,1457.68,1,28,1
-4.49,2.43,3.04,0.29,0.72,-0.91,1472.16,1520.66,1,28,1
-3.39,4.75,2.10,0.09,0.19,-0.06,902.93,1026.88,0,29,1
-3.28,4.01,2.74,-0.34,0.15,0.65,805.96,999.57,0,29,1
-3.19,5.03,2.44,-0.35,0.63,1.44,647.10,748.67,0,29,1
-3.88,6.53,2.98,-0.53,0.88,1.23,576.36,639.24,0,29,1
-3.05,8.45,2.56,-0.33,0.89,0.21,1006.84,1370.74,0,29,1
-2.13,9.37,2.50,-0.05,0.36,-0.60,915.96,1166.74,0,29,1
-3.67,11.49,1.66,0.62,0.50,-0.96,1488.63,1774.65,1,29,1
-4.79,11.90,1.72,0.19,0.26,-0.52,1758.20,1862.14,1,29,1
-4.05,9.65,0.95,0.01,0.38,-0.18,1408.70,1478.58,1,29,1
-4.04,8.37,0.67,-0.02,0.03,0.20,1109.93,1208.45,0,30,1
-4.25,7.80,0.91,-0.19,0.06,0.14,1059.31,1217.08,0,30,1
-5.09,7.77,1.47,-0.14,0.12,0.03,940.95,1112.71,0,30,1
-4.65,8.03,1.62,-0.07,-0.05,0.07,873.66,1049.82,0,30,1
-4.66,8.04,1.14,-0.02,-0.04,-0.01,892.85,1126.18,0,30,1
-4.58,8.15,1.16,-0.09,-0.01,0.03,901.43,1148.82,0,30,1
-4.58,8.17,1.19,-0.01,0.05,0.03,800.88,1023.06,0,30,1
-4.54,8.20,1.24,-0.06,0.01,0.02,832.51,1078.41,0,30,1
-4.66,8.24,1.30,-0.06,-0.04,0.06,883.24,1183.14,0,30,1
-4.46,8.51,1.12,-0.06,-0.05,0.08,861.78,1154.67,0,30,1
-3.98,10.62,1.27,-0.17,0.08,0.23,895.00,1188.58,0,30,1
-3.83,12.03,1.99,-0.39,-0.18,0.56,955.43,1225.02,0,30,1
-3.71,11.56,2.67,-0.44,-0.52,0.45,1119.10,1361.47,0,30,1
-2.34,10.01,2.72,-0.31,-0.73,-0.29,1409.20,1627.72,1,30,1
-3.58,6.23,3.58,-0.08,-1.62,-1.05,1282.76,1453.11,1,30,1
-1.24,2.84,3.38,0.34,-0.16,-1.46,1575.89,1698.03,1,30,1
-4.13,3.80,2.98,0.25,-0.69,-0.54,1320.30,1415.57,1,30,1
-3.76,4.57,2.82,-0.18,0.29,0.63,963.32,1186.78,0,31,1
-4.35,4.11,3.62,-0.10,0.90,1.60,819.40,982.78,0,31,1
-3.12,7.50,1.75,-0.11,1.34,1.56,792.92,869.04,0,31,1
-3.23,7.17,2.60,-0.03,0.84,0.85,548.95,606.93,0,31,1
-1.30,12.76,0.32,0.13,-0.21,0.11,419.64,460.37,0,31,1
-2.85,11.73,1.66,0.15,-0.54,-0.44,722.45,1127.89,0,31,1
-2.83,12.06,2.63,0.18,-0.41,-0.24,1888.32,2215.27,1,31,1
-3.07,10.89,1.45,0.18,0.54,0.06,1175.60,1384.50,1,31,1
-3.07,10.89,1.45,0.18,0.54,0.06,1513.36,1708.95,1,31,1
-1.98,9.31,0.83,-0.07,0.17,0.10,1460.51,1617.12,1,31,1
-2.84,8.89,0.94,-0.11,0.19,0.20,1564.16,1654.69,1,31,1
-2.21,8.87,1.19,-0.06,0.06,0.08,1494.26,1590.04,1,31,1
-2.63,9.00,1.33,-0.09,0.05,0.01,1464.08,1562.90,1,31,1
-2.99,9.04,1.43,-0.02,0.15,-0.01,1469.14,1566.19,1,31,1
-2.64,9.16,1.20,-0.05,0.06,-0.00,1469.96,1554.43,1,31,1
-2.65,9.04,1.37,-0.05,0.02,0.03,1448.53,1533.24,1,31,1
-2.67,9.14,1.26,-0.06,-0.01,-0.00,1470.84,1548.14,1,31,1
-2.45,10.26,1.22,-0.12,-0.01,0.04,1403.65,1512.76,1,31,1
-1.70,11.82,1.34,-0.20,-0.44,0.32,1342.04,1541.54,1,31,1
-1.36,13.62,1.41,-0.41,0.05,0.24,1160.67,1262.40,0,32,1
-2.74,12.14,1.61,-0.47,-0.71,-0.20,1227.49,1473.59,1,32,1
-5.46,7.99,3.28,-0.19,-1.61,-0.75,1056.55,1258.99,0,33,1
-3.31,5.18,2.98,0.26,-0.72,-1.40,793.49,879.51,0,33,1
-1.44,3.47,2.44,0.11,-0.47,-1.57,661.19,743.13,0,33,1
-3.30,4.99,2.44,0.12,-0.62,-0.76,617.51,703.44,0,33,1
-4.90,4.95,2.57,-0.20,0.68,0.25,709.78,890.46,0,33,1
-6.16,4.76,2.71,-0.37,1.56,1.59,624.19,724.36,0,33,1
-3.55,6.12,2.61,-0.50,1.13,1.58,493.89,551.10,0,33,1
-4.12,7.97,3.39,0.02,0.53,0.70,355.47,409.15,0,33,1
