ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
-1.61,6.72,2.47,-0.30,-0.28,-0.61,688.84,887.93,0,0,1
-1.57,8.29,1.66,-0.03,0.02,0.34,815.28,1202.59,0,0,1
0.30,7.75,2.03,0.14,0.12,0.84,2071.43,2270.34,1,0,1
1.84,7.40,2.34,0.35,-0.08,0.37,1291.02,1407.85,1,0,1
1.59,14.02,-0.55,-0.05,-0.16,-0.26,1073.28,1317.81,0,1,1
1.86,11.08,1.17,-0.53,-0.47,-0.51,1529.45,1751.55,1,1,1
-0.38,10.10,2.26,-0.38,0.12,-1.05,1231.26,1394.78,1,1,1
1.13,13.05,1.33,-0.59,0.17,-0.77,971.40,1136.80,0,2,1
-0.48,11.93,2.27,-0.26,0.06,-0.10,806.82,935.32,0,2,1
0.26,11.17,1.43,0.01,0.19,0.80,964.91,1226.32,0,2,1
1.12,11.91,2.10,0.42,-0.01,1.29,1224.45,1440.37,1,2,1
2.66,12.40,0.37,0.34,0.01,1.14,902.17,1014.88,0,3,1
2.42,11.33,0.97,-0.05,-0.23,0.50,1036.46,1257.52,0,3,1
2.68,9.15,0.20,-0.33,-0.13,-0.32,827.16,907.32,0,3,1
1.51,6.68,1.35,-0.65,-0.31,-1.18,659.88,791.09,0,3,1
1.05,5.59,2.87,-0.84,-0.10,-1.35,732.68,919.50,0,3,1
-0.45,6.45,3.01,-0.43,0.37,-1.04,709.76,842.69,0,3,1
0.19,5.90,2.73,-0.22,-0.56,-0.12,540.42,642.71,0,3,1
-0.90,6.09,2.70,0.26,0.26,0.70,424.23,465.92,0,3,1
0.82,8.40,1.65,0.52,0.40,1.53,358.19,391.12,0,3,1
1.04,8.17,2.86,0.21,0.64,1.33,325.64,364.70,0,3,1
1.04,8.17,2.86,0.21,0.64,1.33,368.56,461.51,0,3,1
2.98,8.93,2.04,0.12,0.39,0.66,705.73,1062.59,0,3,1
3.21,8.19,1.70,-0.16,-0.07,-0.03,530.36,701.84,0,3,1
3.64,9.48,1.88,-0.28,0.21,-0.51,1661.61,2018.77,1,3,1
-1.44,12.70,1.79,-0.32,0.02,-0.44,1251.97,1455.07,1,3,1
-1.10,11.84,2.38,0.04,0.06,0.77,1218.44,1425.40,1,3,1
0.88,12.23,1.68,0.36,0.17,1.30,804.08,930.79,0,4,1
1.05,11.75,1.95,0.22,-0.08,1.34,913.55,1173.70,0,4,1
2.18,10.17,1.23,-0.02,-0.13,0.67,1224.84,1496.25,1,4,1
3.17,9.54,1.36,-0.27,-0.32,-0.22,910.88,977.82,0,5,1
2.10,6.93,2.37,-0.42,-0.47,-0.99,958.19,1227.00,0,5,1
1.24,5.81,2.47,-0.47,-0.24,-1.35,626.76,777.44,0,5,1
0.20,5.84,2.49,-0.39,0.11,-1.09,614.02,685.65,0,5,1
0.10,6.50,1.19,0.12,0.27,-0.02,449.05,498.12,0,5,1
0.54,5.96,1.66,-0.03,-0.12,1.03,409.19,552.29,0,5,1
0.74,6.14,3.59,0.17,0.88,1.38,290.83,336.17,0,5,1
1.24,9.64,3.14,0.10,0.78,1.03,288.94,334.31,0,5,1
2.57,7.18,3.20,0.03,0.18,0.20,231.89,304.13,0,5,1
2.05,8.69,2.78,-0.01,-0.11,-0.29,918.12,1387.79,1,5,1
2.87,11.34,1.78,-0.29,-0.35,-0.59,1060.18,1314.27,0,6,1
1.57,10.79,2.54,-0.27,0.35,-1.42,882.73,1036.65,0,6,1
0.43,13.59,2.01,-0.14,-0.11,-0.72,549.28,597.22,0,6,1
0.29,11.47,1.83,-0.09,0.10,0.20,437.84,507.48,0,6,1
0.82,11.44,1.77,0.02,0.49,0.51,491.70,627.82,0,6,1
0.94,11.88,1.80,0.11,0.14,0.64,460.25,536.30,0,6,1
0.74,11.23,2.82,0.06,-0.70,0.54,346.72,403.28,0,6,1
1.70,9.46,2.83,0.01,-0.42,-0.05,413.33,510.74,0,6,1
0.10,8.18,2.93,-0.11,-0.43,-0.57,462.95,577.80,0,6,1
0.39,6.77,2.46,-0.51,-0.67,-0.66,355.76,482.71,0,6,1
1.95,7.07,2.53,-0.25,-0.24,-0.73,329.18,447.75,0,6,1
0.50,6.09,2.39,-0.06,0.40,-0.72,755.02,1010.92,0,6,1
-0.34,6.22,2.53,0.05,-0.25,0.52,461.34,514.25,0,6,1
0.08,5.22,2.52,-0.02,-0.41,1.45,510.40,618.60,0,6,1
2.53,7.29,2.39,-0.01,-0.33,1.26,432.70,502.35,0,6,1
4.34,10.15,1.21,-0.10,0.17,0.46,335.51,371.27,0,6,1
2.69,9.87,1.22,-0.31,-0.39,0.01,418.45,529.67,0,6,1
2.79,9.48,2.39,-0.16,-0.23,-0.36,759.63,1023.39,0,6,1
2.68,11.64,1.13,0.08,0.92,-0.96,835.80,1074.54,0,6,1
-0.05,11.83,2.05,-0.06,0.45,-0.67,1212.71,1553.29,1,6,1
1.89,12.29,1.91,0.09,0.24,0.65,811.13,923.92,0,7,1
1.68,11.03,2.34,0.14,0.13,0.47,1226.53,1516.32,1,7,1
1.27,10.52,2.14,0.22,-0.14,0.04,1233.63,1465.45,1,7,1
-0.08,9.10,1.85,0.00,0.03,-0.54,925.66,1030.45,0,8,1
0.18,7.46,1.27,-0.41,-0.74,-0.77,747.20,840.30,0,8,1
-0.48,7.07,2.02,-0.52,-0.32,-0.79,636.96,742.13,0,8,1
0.27,7.86,2.15,-0.31,0.20,-0.73,810.68,1075.97,0,8,1
-0.22,6.28,2.38,-0.04,0.21,-0.01,1760.80,2013.08,1,8,1
0.49,6.15,2.06,0.02,-0.30,1.04,1583.16,1719.88,1,8,1
0.54,6.10,2.69,0.03,0.55,1.35,1266.42,1375.70,1,8,1
2.37,8.58,2.19,0.10,0.66,0.92,895.65,996.77,0,9,1
2.55,9.65,2.13,-0.09,-0.05,0.29,731.08,802.94,0,9,1
2.05,9.65,2.04,-0.19,-0.14,-0.12,483.26,540.89,0,9,1
1.23,9.76,1.74,-0.35,-0.22,-0.45,433.15,480.39,0,9,1
1.17,10.76,2.14,-0.33,-0.28,-0.72,780.07,1096.44,0,9,1
0.16,10.93,3.26,-0.16,0.62,-0.55,1431.04,1802.91,1,9,1
0.09,11.86,3.17,-0.01,0.06,-0.09,1049.89,1295.10,0,10,1
0.38,12.07,2.76,0.20,0.52,0.60,1047.90,1356.40,0,10,1
1.70,11.55,2.27,0.20,0.12,0.79,1141.35,1355.81,0,10,1
1.44,11.00,2.57,0.18,-0.09,0.53,1157.94,1372.80,0,10,1
2.12,10.30,1.97,0.18,-0.38,0.07,1278.52,1458.25,1,10,1
1.16,7.66,1.83,-0.45,-0.23,-0.91,1116.49,1202.17,0,11,1
0.61,7.17,2.08,-0.40,0.48,-1.03,871.32,968.58,0,11,1
-0.73,6.89,3.36,-0.30,-0.30,-0.60,691.02,856.14,0,11,1
-1.21,6.47,2.85,-0.05,0.02,0.37,786.14,954.10,0,11,1
0.72,6.68,2.78,0.09,-0.01,1.08,572.43,615.31,0,11,1
0.88,7.86,3.49,0.30,0.34,1.14,533.91,635.60,0,11,1
1.73,8.66,2.44,0.21,0.65,0.69,440.01,486.06,0,11,1
2.07,8.34,2.23,-0.06,0.13,0.27,424.60,476.96,0,11,1
1.96,8.08,2.34,-0.15,-0.21,0.09,574.68,781.77,0,11,1
1.58,10.61,1.86,-0.27,-0.18,-0.12,648.41,867.60,0,11,1
1.52,9.22,2.86,-0.39,-0.34,-0.42,1729.58,2035.22,1,11,1
1.61,9.16,3.38,-0.17,-0.08,-1.01,1610.27,1805.05,1,11,1
-0.74,12.19,2.04,-0.14,0.08,-0.61,1257.61,1421.53,1,11,1
-0.06,11.34,3.12,-0.20,0.06,0.00,967.57,1151.04,0,12,1
0.43,9.44,2.75,0.08,0.25,0.26,1015.55,1308.59,0,12,1
0.80,9.54,2.42,-0.12,0.16,0.23,1008.12,1292.21,0,12,1
0.93,12.33,2.57,0.10,0.18,0.47,1152.60,1326.00,0,12,1
0.69,12.96,2.92,0.18,0.06,0.91,1305.39,1449.69,1,12,1
1.09,10.88,2.63,0.10,0.06,0.60,1055.07,1197.25,0,13,1
1.81,8.67,1.95,-0.16,-0.15,-0.10,1147.86,1355.63,0,13,1
0.51,6.05,2.68,-0.37,-0.37,-0.72,1023.54,1183.36,0,13,1
1.65,6.63,2.22,-0.45,0.13,-1.05,839.33,932.65,0,13,1
-0.25,6.87,3.52,-0.66,-0.07,-0.92,784.96,915.37,0,13,1
0.01,7.41,3.71,-0.30,0.03,-0.46,774.86,997.35,0,13,1
-0.52,6.82,3.95,0.01,0.12,0.13,1582.94,1864.17,1,13,1
0.46,8.63,2.53,0.36,0.09,1.00,748.36,869.59,0,14,1
0.46,8.63,2.53,0.36,0.09,1.00,658.68,778.85,0,14,1
1.19,9.11,2.38,0.19,0.30,0.71,1369.28,1706.75,1,14,1
1.49,8.58,1.97,-0.01,-0.28,0.48,1590.11,1773.64,1,14,1
2.48,9.21,1.60,-0.26,0.06,0.05,1336.70,1493.52,1,14,1
2.05,10.52,2.76,-0.35,0.89,-0.40,1030.44,1134.12,0,15,1
1.80,11.37,3.08,-0.33,0.41,-0.23,858.25,964.07,0,15,1
2.25,10.73,3.01,-0.06,0.46,-0.19,697.76,783.31,0,15,1
1.70,10.07,2.69,-0.00,0.16,0.04,623.57,694.78,0,15,1
1.56,8.95,2.65,-0.01,0.01,0.14,606.18,698.91,0,15,1
1.29,8.87,2.40,0.01,0.07,0.09,581.75,679.13,0,15,1
1.67,10.21,2.81,-0.01,0.03,0.11,558.55,646.04,0,15,1
3.68,13.02,3.08,0.36,-0.31,0.48,546.36,638.57,0,15,1
2.84,12.42,0.45,0.12,0.08,0.33,1824.38,2113.96,1,15,1
1.53,9.94,1.12,-0.21,0.04,-0.08,1523.29,1705.03,1,15,1
0.40,8.33,2.45,-0.46,-0.25,-0.46,1268.77,1424.77,1,15,1
1.16,6.21,2.59,-0.44,-0.61,-0.88,1153.25,1262.49,0,16,1
1.64,6.34,2.47,-0.52,-0.12,-1.18,929.16,1033.68,0,16,1
-0.24,7.15,3.39,-0.38,-0.04,-0.89,1111.95,1380.71,1,16,1
-0.81,7.26,3.31,-0.08,0.28,-0.23,1662.07,1882.53,1,16,1
0.48,7.64,3.06,0.23,0.45,1.07,1103.19,1220.12,0,17,1
2.59,9.49,2.33,0.27,0.44,0.64,897.58,966.37,0,17,1
1.28,9.32,2.24,-0.04,0.10,0.31,546.28,624.18,0,17,1
1.98,9.09,2.35,-0.19,-0.21,0.20,484.58,546.63,0,17,1
2.11,9.95,1.91,-0.33,-0.12,-0.06,505.60,582.68,0,17,1
0.97,9.93,2.82,-0.33,-0.61,-0.53,517.32,593.95,0,17,1
0.03,10.60,4.86,-0.28,0.06,-0.45,470.37,532.99,0,17,1
1.07,11.68,3.30,-0.15,0.35,-0.06,444.71,507.08,0,17,1
1.38,9.33,3.21,0.03,0.10,0.20,466.47,553.33,0,17,1
1.04,8.86,3.01,0.06,-0.04,0.17,476.74,548.19,0,17,1
1.47,9.10,2.84,0.01,-0.00,0.16,469.77,521.31,0,17,1
2.43,10.30,2.60,-0.04,0.12,0.12,423.66,469.95,0,17,1
2.69,12.29,3.31,-0.07,0.15,0.01,395.63,432.04,0,17,1
0.54,12.17,3.99,-0.10,-0.04,0.12,364.62,408.90,0,17,1
-0.26,9.96,3.70,0.02,-0.44,0.05,421.20,535.82,0,17,1
1.05,8.39,3.34,0.07,-0.71,-0.29,829.63,1107.64,0,17,1
1.92,7.27,2.24,-0.27,-0.54,-0.91,1000.96,1339.71,0,17,1
-0.06,5.84,2.78,-0.13,0.36,-1.12,1023.66,1256.27,0,17,1
0.32,7.38,3.19,-0.06,0.28,-0.95,755.84,913.78,0,17,1
-1.71,7.95,2.48,0.05,0.53,-0.40,680.46,809.08,0,17,1
-1.21,7.73,2.21,-0.08,-0.34,0.71,596.92,655.04,0,17,1
-0.68,7.87,2.19,0.15,0.45,1.09,543.65,604.14,0,17,1
0.37,8.37,2.63,0.04,0.23,1.19,490.81,547.90,0,17,1
1.53,8.14,2.64,0.07,0.67,0.90,528.37,614.22,0,17,1
1.11,7.38,2.99,0.23,-0.11,0.66,675.56,881.20,0,17,1
1.48,9.73,2.10,0.07,-0.32,0.54,689.93,826.38,0,17,1
2.69,9.47,1.36,-0.32,0.34,-0.01,653.02,723.06,0,17,1
2.19,9.44,3.28,-0.59,0.18,-0.30,553.36,615.37,0,17,1
2.65,10.30,3.41,-0.50,0.23,-0.57,547.60,597.90,0,17,1
1.38,10.59,3.63,-0.29,0.51,-0.51,482.59,540.36,0,17,1
1.23,10.52,3.88,0.07,0.03,-0.09,486.29,535.57,0,17,1
0.86,9.44,3.16,0.05,0.17,0.19,565.01,635.09,0,17,1
0.72,8.97,3.24,0.03,0.13,0.13,578.62,646.19,0,17,1
0.91,9.78,3.28,0.08,0.23,0.25,493.60,560.64,0,17,1
2.53,11.95,3.71,0.24,0.06,0.50,471.86,519.06,0,17,1
2.41,11.14,3.00,0.14,-0.13,0.39,474.45,533.01,0,17,1
1.55,10.14,2.72,-0.18,-0.21,0.20,507.28,590.39,0,17,1
1.12,9.54,3.01,-0.22,-1.16,-0.10,617.57,841.52,0,17,1
2.25,7.36,2.41,-0.33,-0.69,-0.83,799.05,1072.15,0,17,1
2.55,6.55,1.92,-0.44,-0.56,-1.21,851.12,1119.44,0,17,1
1.43,7.31,2.37,-0.32,0.10,-1.30,864.80,1044.96,0,17,1
-0.97,6.99,3.31,-0.21,0.57,-0.97,648.35,778.51,0,17,1
-0.50,8.82,3.13,-0.07,0.09,-0.19,674.51,770.47,0,17,1
-2.40,7.61,3.55,0.07,0.14,0.28,643.37,786.75,0,17,1
-0.39,7.91,2.95,0.03,0.03,0.78,547.69,597.22,0,17,1
-0.85,7.09,3.42,0.22,0.54,0.84,575.46,690.60,0,17,1
0.16,7.65,2.87,0.36,0.25,1.11,708.90,906.76,0,17,1
0.70,9.19,2.18,0.22,-0.01,1.02,837.15,1153.92,0,17,1
0.23,9.27,3.22,0.09,0.33,0.59,757.30,942.11,0,17,1
1.57,8.58,2.38,0.26,0.15,0.22,672.77,729.66,0,17,1
2.60,9.84,0.31,0.13,-0.36,-0.02,599.29,647.11,0,17,1
1.57,10.27,1.69,-0.49,-0.14,-0.53,567.55,614.07,0,17,1
1.34,10.64,2.02,-0.72,-0.24,-0.60,531.53,600.56,0,17,1
1.13,11.66,2.58,-0.39,0.11,-0.48,558.04,627.10,0,17,1
1.67,10.78,2.83,-0.15,-0.04,-0.05,905.20,1256.53,0,17,1
1.22,9.61,2.37,-0.07,0.27,0.07,858.54,1086.38,0,17,1
0.76,9.24,2.76,-0.08,0.13,0.18,737.72,833.92,0,17,1
0.88,9.90,3.23,0.09,0.03,0.31,656.05,732.10,0,17,1
2.26,11.69,2.82,0.48,-0.21,0.59,601.75,650.99,0,17,1
2.30,12.05,1.56,0.43,0.11,0.58,535.54,574.31,0,17,1
2.38,10.61,1.86,0.27,-0.32,0.46,525.44,579.94,0,17,1
2.38,9.22,1.44,-0.02,-0.02,-0.17,565.31,746.78,0,17,1
2.48,7.54,1.65,-0.40,-0.31,-0.90,771.79,944.29,0,17,1
1.48,6.89,1.81,-0.61,-0.89,-1.27,1087.66,1417.52,1,17,1
-0.98,8.22,2.88,-0.28,-0.16,-0.41,736.96,898.51,0,18,1
-2.27,7.85,3.17,-0.16,-0.07,0.12,689.72,787.11,0,18,1
-1.42,7.59,3.34,0.19,0.69,0.69,589.78,657.02,0,18,1
-0.49,7.47,2.86,0.40,0.08,1.32,529.85,577.96,0,18,1
0.71,7.11,2.80,0.56,0.20,1.39,542.62,639.06,0,18,1
1.89,8.54,1.59,0.56,-0.04,1.17,572.28,700.87,0,18,1
2.58,9.64,0.71,0.13,0.00,0.76,623.55,777.32,0,18,1
3.19,9.48,1.19,-0.03,0.16,0.33,592.54,700.70,0,18,1
3.35,10.21,1.00,-0.39,0.12,0.02,525.29,575.07,0,18,1
3.60,8.90,2.21,-0.57,-0.01,-0.23,527.83,611.53,0,18,1
3.60,8.90,2.21,-0.57,-0.01,-0.23,509.47,586.37,0,18,1
2.92,8.61,1.36,-0.51,0.68,-0.86,484.87,542.58,0,18,1
2.59,12.33,3.23,-0.31,0.00,-0.47,471.91,553.23,0,18,1
1.41,11.12,2.93,-0.00,0.33,-0.02,488.56,590.48,0,18,1
1.59,8.99,2.89,-0.05,0.26,0.08,522.59,634.78,0,18,1
1.72,9.65,3.03,-0.01,0.12,0.15,475.99,542.94,0,18,1
2.70,11.92,2.90,0.11,-0.47,0.54,446.59,482.89,0,18,1
3.05,12.12,2.51,0.24,-0.25,0.46,400.00,458.15,0,18,1
2.54,10.69,2.75,0.30,-0.30,0.24,596.81,749.21,0,18,1
2.68,9.40,2.06,0.02,-0.34,-0.31,741.84,1012.87,0,18,1
2.03,6.40,1.22,-0.67,-1.36,-0.82,869.30,1182.55,0,18,1
2.02,7.18,1.42,-0.84,-0.16,-1.08,1100.56,1417.31,1,18,1
-0.40,7.63,3.53,-0.13,-0.11,-0.32,702.52,787.44,0,19,1
-1.16,7.64,3.91,0.09,0.10,0.45,559.86,628.41,0,19,1
-0.88,6.24,3.76,0.34,0.50,1.01,521.44,570.13,0,19,1
0.46,8.15,2.78,0.55,0.28,1.44,489.83,543.60,0,19,1
2.48,8.89,1.67,0.28,0.38,1.15,533.83,651.80,0,19,1
2.77,8.73,2.15,0.11,0.11,0.68,606.05,749.03,0,19,1
3.00,9.44,1.96,0.13,0.02,0.32,559.21,653.03,0,19,1
2.50,9.32,1.80,0.03,0.04,0.06,510.09,574.98,0,19,1
2.40,9.34,1.36,-0.23,0.32,-0.17,484.48,544.32,0,19,1
2.13,9.77,2.98,-0.26,0.03,-0.42,415.73,476.25,0,19,1
0.82,11.05,2.90,-0.33,0.12,-0.39,403.57,456.82,0,19,1
1.14,10.54,2.79,-0.52,0.52,-0.33,446.94,525.34,0,19,1
1.72,9.84,3.76,-0.25,0.26,-0.09,551.17,698.53,0,19,1
0.60,9.16,3.34,0.07,0.07,0.14,658.40,854.96,0,19,1
1.24,9.60,3.32,0.07,-0.09,0.18,573.02,715.00,0,19,1
1.96,11.49,3.79,0.35,-0.16,0.40,501.42,555.66,0,19,1
3.29,12.34,2.74,0.51,-0.45,0.71,429.32,486.39,0,19,1
1.84,10.53,2.77,0.20,-0.55,0.44,385.74,442.81,0,19,1
2.34,8.44,2.76,-0.05,-0.62,-0.23,637.34,860.38,0,19,1
2.32,6.92,1.87,-0.36,-0.53,-0.97,856.15,1159.80,0,19,1
1.42,5.99,2.08,-0.47,-0.34,-1.46,905.26,1095.90,0,19,1
-0.48,8.32,1.94,-0.60,-0.13,-1.38,763.29,972.77,0,19,1
-1.56,6.76,2.14,-0.40,0.36,-0.88,657.09,804.02,0,19,1
-1.62,8.11,3.06,-0.34,-0.20,0.07,518.56,598.54,0,19,1
-0.66,8.20,2.43,-0.14,0.31,0.60,554.97,633.64,0,19,1
-0.53,6.58,4.02,0.15,0.23,1.05,492.62,559.26,0,19,1
0.23,8.02,3.90,0.49,0.39,1.22,493.93,572.54,0,19,1
1.60,8.60,2.76,0.51,0.44,0.99,605.75,791.25,0,19,1
0.63,8.94,2.48,0.29,0.81,0.60,646.43,801.11,0,19,1
2.55,10.01,1.01,0.16,-0.06,0.35,607.66,702.85,0,19,1
2.80,9.34,1.09,-0.07,-0.02,0.18,535.05,595.58,0,19,1
3.39,9.95,1.10,-0.32,-0.18,-0.11,512.34,576.28,0,19,1
2.45,10.48,1.67,-0.61,0.52,-0.57,476.57,523.85,0,19,1
1.67,10.16,3.18,-0.46,0.35,-0.63,431.78,479.75,0,19,1
1.43,10.96,3.39,-0.10,0.09,-0.18,478.16,575.36,0,19,1
0.78,10.17,3.02,-0.01,0.34,0.07,597.26,757.51,0,19,1
1.53,9.78,2.44,0.02,0.26,0.19,615.14,750.61,0,19,1
1.41,11.57,2.61,0.20,0.19,0.43,511.54,578.31,0,19,1
2.76,11.51,2.94,0.28,-0.10,0.52,444.85,491.43,0,19,1
2.17,11.10,2.76,0.19,-0.47,0.34,376.68,429.86,0,19,1
1.93,10.36,1.85,0.04,-0.63,-0.02,456.23,556.33,0,19,1
1.60,7.43,1.66,-0.31,-0.33,-0.63,668.61,851.03,0,19,1
1.30,7.54,1.20,-0.56,-0.45,-0.85,1139.73,1505.09,1,19,1
-2.04,7.93,3.23,-0.32,0.28,-0.76,672.20,802.22,0,20,1
-2.66,7.30,4.13,-0.12,0.28,-0.03,600.97,706.40,0,20,1
-1.14,8.38,3.42,-0.01,0.22,0.40,597.62,694.00,0,20,1
-1.75,6.80,3.17,0.20,0.31,1.02,566.91,640.31,0,20,1
0.40,7.85,2.73,0.28,1.01,1.36,569.37,658.40,0,20,1
0.72,7.47,2.42,0.18,0.04,1.11,604.16,771.46,0,20,1
0.12,9.49,2.01,0.17,0.09,0.79,638.62,795.99,0,20,1
3.84,10.23,1.29,0.01,-0.03,0.38,570.52,647.57,0,20,1
2.66,9.91,2.15,-0.19,0.01,0.16,526.22,575.90,0,20,1
2.25,9.65,2.78,-0.31,-0.07,-0.03,494.92,549.18,0,20,1
2.83,9.90,2.16,-0.20,0.09,-0.22,441.02,516.54,0,20,1
2.43,9.96,2.46,-0.13,-0.21,-0.41,474.87,549.50,0,20,1
2.17,9.97,2.83,-0.28,0.07,-0.37,517.01,619.56,0,20,1
1.68,10.28,2.93,-0.23,0.21,-0.19,608.41,754.88,0,20,1
0.78,9.34,2.91,0.11,0.13,0.03,691.01,936.96,0,20,1
1.53,9.63,2.40,0.07,0.09,0.18,597.75,703.91,0,20,1
1.92,12.08,2.94,0.22,-0.69,0.42,569.04,633.20,0,20,1
2.45,12.43,2.50,0.34,0.25,0.52,520.10,570.04,0,20,1
2.73,10.50,2.12,0.04,-0.65,0.27,444.15,500.46,0,20,1
1.07,8.87,2.30,-0.76,-0.36,0.01,574.47,774.54,0,20,1
1.65,5.79,3.14,-0.48,0.03,-0.93,678.93,835.37,0,20,1
1.56,7.58,2.00,-0.52,-0.33,-1.21,1211.14,1588.15,1,20,1
-1.55,7.88,3.35,-0.10,0.26,-0.44,716.03,863.04,0,21,1
-1.27,8.35,3.38,-0.06,-0.02,-0.01,610.57,704.04,0,21,1
-2.23,7.75,3.71,0.01,0.16,0.21,706.18,843.18,0,21,1
-1.08,6.91,2.70,0.10,0.07,0.86,627.07,697.21,0,21,1
0.32,7.39,3.11,0.50,0.14,1.40,602.04,723.50,0,21,1
1.54,7.62,2.21,0.32,0.32,1.29,603.98,708.77,0,21,1
2.88,7.89,2.20,0.15,0.39,0.86,690.42,864.91,0,21,1
3.17,8.55,2.38,0.21,0.11,0.31,623.04,742.26,0,21,1
1.91,9.61,2.13,0.20,-0.17,0.12,546.06,597.51,0,21,1
2.39,9.80,1.21,-0.00,0.33,0.09,527.36,566.72,0,21,1
3.83,11.37,0.05,-0.02,0.17,-0.15,487.13,530.89,0,21,1
2.43,9.84,1.75,-0.25,-0.34,-0.08,422.85,479.88,0,21,1
2.43,9.84,1.75,-0.25,-0.34,-0.08,418.98,464.35,0,21,1
2.71,10.62,1.72,-0.14,0.17,-0.05,419.71,492.66,0,21,1
3.35,10.38,1.47,-0.13,-0.16,0.15,459.55,562.91,0,21,1
2.74,9.88,1.82,-0.06,0.15,0.15,464.59,553.04,0,21,1
3.06,10.52,1.62,0.04,0.12,0.27,450.04,501.63,0,21,1
3.87,12.06,1.07,0.29,-0.12,0.66,430.09,514.68,0,21,1
4.53,10.69,1.04,0.06,-0.37,0.36,407.22,499.33,0,21,1
3.89,9.60,1.18,-0.28,-0.14,-0.30,501.94,622.08,0,21,1
1.89,8.40,1.85,-0.50,-0.20,-0.72,579.18,712.60,0,21,1
2.02,6.95,1.84,-0.78,-0.73,-0.92,635.73,803.74,0,21,1
1.92,7.18,2.17,-0.71,-0.35,-1.04,617.83,803.94,0,21,1
0.30,7.56,3.04,-0.55,0.26,-1.00,449.01,524.06,0,21,1
0.79,8.30,2.70,-0.31,0.50,-0.75,553.37,663.50,0,21,1
-0.24,8.21,3.22,-0.36,-0.12,-0.49,619.74,781.90,0,21,1
-0.81,8.61,3.85,-0.12,-0.13,-0.07,532.69,622.08,0,21,1
-1.17,7.78,3.81,-0.02,-0.02,0.28,553.60,687.49,0,21,1
-0.99,7.67,3.57,0.22,0.34,0.87,605.59,739.67,0,21,1
0.33,6.91,3.54,0.51,-0.02,1.49,636.73,761.82,0,21,1
2.19,7.66,2.31,0.66,0.23,1.58,721.96,922.16,0,21,1
3.37,7.82,1.38,0.48,0.49,1.17,567.26,651.06,0,21,1
3.93,8.33,1.79,0.28,0.38,0.65,517.91,583.06,0,21,1
5.02,7.85,2.20,0.31,0.25,0.19,438.70,490.91,0,21,1
4.85,10.01,0.51,0.00,0.13,-0.15,434.00,477.81,0,21,1
3.96,10.24,1.16,-0.48,0.15,-0.56,452.90,510.68,0,21,1
2.29,9.74,3.03,-0.63,0.17,-0.91,484.20,578.47,0,21,1
1.54,9.88,3.30,-0.54,0.58,-0.60,429.65,494.84,0,21,1
1.95,10.41,3.38,-0.02,0.57,-0.56,405.96,491.14,0,21,1
0.42,9.80,2.96,0.03,-0.11,-0.04,604.29,788.98,0,21,1
1.34,9.60,2.68,-0.08,0.10,0.08,524.09,598.60,0,21,1
2.47,11.01,2.72,-0.02,0.15,0.02,421.86,459.96,0,21,1
1.67,11.88,2.97,-0.10,-0.20,0.31,398.22,435.26,0,21,1
0.90,11.40,3.65,-0.08,-0.51,0.47,341.15,388.84,0,21,1
