ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
3.69,10.87,1.75,-0.21,0.02,-0.56,459.58,583.11,0,5,1
2.44,10.28,0.88,0.01,0.12,-0.2,509.21,630.68,0,5,1
2.92,9.64,1.05,-0.08,0.14,0.05,459.07,548.94,0,5,1
2.61,9.51,1.3,-0.01,0.24,0.07,485.79,553.37,0,5,1
3.32,10.17,1.25,0.08,0.43,0.15,476.14,531.12,0,5,1
3.15,10.8,1.21,0.14,0.33,0.27,411.96,461.05,0,5,1
3.04,11.13,1.58,0.23,-0.09,0.52,337.17,384.49,0,5,1
3.75,11.2,0.77,0.18,-0.19,0.47,473.39,598.71,0,5,1
3.02,9.95,1.23,-0.04,0.01,0.02,345.15,413.77,0,5,1
2.51,9.71,0.85,-0.22,-0.13,-0.42,504.15,703.75,0,5,1
3.01,8.77,0.16,-0.58,-0.53,-0.87,606.22,848.91,0,5,1
2.24,7.86,1.5,-0.51,0.02,-1.25,719.49,951.12,0,5,1
1.48,7.52,0.96,-0.24,0.75,-1.46,896.11,1231.74,0,5,1
0.18,7.57,1.66,-0.31,0.32,-1.03,749.36,983.81,0,5,1
-1.25,9.27,1.47,-0.07,-0.22,-0.06,861.06,1085.23,0,5,1
-2.36,8.36,2.44,-0.07,-0.18,0.57,1648.24,1930.05,1,5,1
3.29,6.98,1.16,0.25,0.52,1.23,1036.97,1112.77,0,6,1
3.98,8.31,1.03,0.21,0.22,0.61,734.37,796.33,0,6,1
4.02,10.03,0.3,-0.04,0.1,0.02,545.23,587.16,0,6,1
3.52,10.82,0.45,-0.33,-0.37,-0.14,390.63,413.57,0,6,1
3.42,9.96,1.31,-0.09,-0.29,-0.55,0.0,304.91,0,6,1
4.6,11.37,0.74,-0.24,-0.01,-0.27,0.0,313.62,0,6,1
3.55,10.8,1.32,-0.42,1.16,-0.7,471.14,610.86,0,6,1
1.03,9.88,2.11,-0.24,0.17,-0.04,618.02,757.76,0,6,1
2.47,9.29,1.56,-0.06,0.33,0.08,590.72,690.0,0,6,1
1.68,9.25,1.98,-0.06,0.08,0.08,596.57,662.29,0,6,1
2.79,9.84,1.67,0.07,0.11,0.1,560.45,637.37,0,6,1
3.84,12.28,1.93,0.21,-0.15,0.27,509.0,566.46,0,6,1
