ax,ay,az,gx,gy,gz,mav,rms
8.68,5.15,0.36,0.8,0.74,2.0,704.77,838.91
10.72,3.59,-0.05,0.56,0.24,1.44,604.18,795.72
10.65,2.71,-1.09,0.32,-0.07,1.12,761.37,851.56
10.9,1.66,-0.45,0.21,-0.04,0.98,503.39,561.5
11.08,1.41,-0.82,0.17,0.07,0.63,335.35,403.28
10.75,1.21,-0.31,-0.04,0.13,0.09,327.77,384.22
10.04,1.34,-0.19,-0.03,0.06,-0.05,0.0,344.17
10.06,1.08,-0.15,-0.05,-0.05,0.02,0.0,0.0
10.21,1.32,-0.23,-0.07,0.02,0.0,0.0,317.63
10.35,1.39,-0.23,-0.11,0.03,-0.05,0.0,0.0
11.32,1.38,-0.28,-0.08,-0.19,-0.25,576.51,951.32
11.93,1.8,-1.1,-0.31,0.06,-0.92,472.3,634.58
10.64,2.89,-0.53,-0.66,0.22,-1.55,628.5,986.06
9.41,3.86,0.38,-0.81,0.03,-1.87,750.76,1050.75
8.49,5.21,0.14,-0.92,-0.4,-2.09,751.42,935.85
6.12,6.64,-0.07,-1.14,-0.67,-2.24,743.94,993.25
3.94,7.21,0.7,-1.17,-0.57,-1.92,719.96,955.86
1.15,9.53,4.12,-1.19,-0.27,-2.0,745.8,963.66
-0.06,7.31,4.13,-1.01,-0.31,-1.67,779.61,1012.73
-1.07,7.26,4.75,-0.72,-0.17,-1.24,766.84,992.09
-2.42,7.78,5.5,-0.19,0.35,-0.36,976.73,1220.58
-1.37,8.45,4.23,-0.04,0.11,0.03,939.7,1190.73
-1.92,7.53,4.76,0.16,0.11,0.56,1058.19,1337.15
-0.72,7.47,4.28,0.78,0.36,1.59,1386.91,1606.1
