ax,ay,az,gx,gy,gz,mav,rms
9.29,5.49,-2.27,0.99,0.34,1.92,606.05,744.12
9.19,3.93,-2.46,0.76,0.42,1.72,708.9,890.41
10.31,2.13,-2.47,0.52,0.35,1.61,578.46,720.86
10.96,0.17,-1.28,0.46,0.1,1.48,412.12,478.55
12.45,-0.94,-2.22,0.19,0.12,0.99,366.64,427.53
10.97,-1.02,-2.16,-0.13,-0.01,0.03,361.38,441.68
10.04,-0.51,-1.95,-0.1,-0.01,0.03,327.83,367.19
10.3,-0.86,-1.54,-0.07,-0.09,0.05,1131.61,1680.44
10.06,-0.84,-1.52,-0.13,-0.07,0.01,440.03,508.99
10.18,-0.79,-1.75,-0.09,-0.07,0.02,336.21,407.41
9.93,-0.88,-1.94,-0.1,-0.05,0.04,305.65,375.08
10.67,-0.79,-1.86,-0.1,-0.08,-0.02,436.66,593.22
11.33,-0.37,-2.49,-0.05,-0.12,-0.44,474.9,706.85
11.19,0.18,-2.68,-0.17,-0.37,-0.69,1338.82,1675.86
9.06,3.14,-2.91,-1.14,-0.19,-2.3,838.51,1079.62
7.05,5.14,-2.55,-1.24,-0.35,-2.16,981.82,1214.74
5.54,6.94,-2.0,-1.46,-0.68,-2.06,945.15,1212.53
3.32,7.18,-0.4,-1.5,-0.56,-1.83,926.84,1178.64
2.04,8.02,1.68,-1.13,-0.18,-1.49,955.22,1166.97
-0.29,8.39,2.84,-0.48,0.23,-0.89,1098.66,1364.73
-0.36,9.91,2.0,-0.19,-0.07,-0.15,888.19,1044.91
0.04,9.52,1.75,-0.02,0.14,0.12,881.93,1006.99
0.21,9.59,1.88,0.1,0.09,0.36,1100.48,1393.35
0.07,8.0,1.82,0.53,0.19,1.09,1310.24,1544.05
