ax,ay,az,gx,gy,gz,mav,rms
5.61,-7.11,-5.4,-0.02,0.0,0.11,65.27,102.4
5.49,-7.17,-5.76,0.02,0.08,0.04,109.65,172.06
5.63,-7.17,-5.4,-0.01,0.08,-0.04,69.61,79.76
5.39,-7.13,-5.32,-0.05,0.1,-0.03,72.66,101.58
5.44,-7.29,-5.22,-0.1,0.16,0.11,75.16,98.18
5.6,-6.82,-5.07,-0.07,0.08,0.08,69.76,94.26
5.78,-6.85,-5.1,-0.07,-0.03,-0.06,101.85,197.84
5.44,-6.93,-5.18,-0.04,-0.01,0.02,80.63,120.52
5.74,-6.87,-5.14,-0.09,0.08,0.07,81.85,110.19
5.83,-6.9,-5.25,-0.16,0.1,-0.01,121.95,187.33
5.57,-6.86,-5.36,-0.16,0.12,-0.02,84.2,106.79
5.82,-6.89,-5.26,-0.15,0.16,-0.02,79.06,110.44
6.22,-7.02,-5.61,-0.25,0.29,-0.12,207.43,367.33
7.41,-6.75,-5.83,-0.46,-0.04,-0.69,409.66,609.39
6.98,-5.95,-5.78,-0.52,-0.21,-0.99,499.13,701.47
7.13,-4.7,-6.03,-0.65,-0.24,-0.86,553.58,742.38
7.19,-3.95,-6.39,-0.71,-0.3,-0.75,553.58,742.38
7.54,-3.05,-7.53,-0.78,-0.4,-0.69,586.02,735.77
7.2,-3.31,-7.8,-0.82,-0.31,-0.69,586.02,735.77
7.35,-3.46,-7.81,-0.81,-0.2,-0.69,586.02,735.77
7.6,-2.58,-7.23,-0.81,-0.24,-0.77,597.38,761.53
6.94,-1.51,-7.37,-0.87,0.3,-0.63,509.58,602.8
7.78,0.63,-8.27,-0.75,-0.26,-0.58,636.2,753.31
6.22,2.86,-6.85,-0.98,0.24,-0.61,576.76,684.44
6.31,4.52,-6.05,-0.57,-0.11,-0.53,498.1,646.23
5.85,4.79,-5.94,-0.52,-0.14,-0.46,502.0,598.23
6.38,5.85,-6.78,-0.45,0.17,-0.43,502.0,598.23
6.06,6.0,-5.69,-0.69,0.27,-0.46,438.76,505.85
5.48,7.18,-5.04,-0.72,-0.03,-0.45,449.03,582.02
4.52,7.41,-4.39,-0.78,-0.18,-0.42,413.72,499.36
4.49,7.91,-4.32,-0.7,0.01,-0.28,359.28,443.07
4.47,8.23,-3.91,-0.68,-0.09,-0.24,359.28,443.07
3.46,8.14,-2.85,-0.69,-0.28,-0.27,340.76,464.26
4.37,7.84,-3.26,-0.61,-0.18,-0.23,342.86,418.18
3.17,8.87,-2.25,-0.54,0.55,-0.57,312.74,394.65
2.4,9.35,-1.3,-0.33,0.47,-0.09,325.88,427.31
2.31,9.57,-1.0,-0.32,-0.23,-0.1,310.13,429.21
2.51,9.56,-1.26,-0.33,-0.59,-0.13,280.44,311.67
2.41,9.6,-1.69,-0.38,-0.3,-0.18,280.44,311.67
2.57,9.11,-0.99,-0.36,0.21,-0.14,205.82,227.61
2.07,9.49,-0.49,-0.36,0.12,-0.1,205.82,227.61
1.44,9.79,-0.37,-0.36,-0.04,-0.08,210.18,291.01
2.06,9.67,-0.58,-0.4,-0.14,-0.04,210.18,291.01
1.94,9.81,-0.52,-0.43,-0.12,-0.07,267.83,378.72
2.06,9.31,0.01,-0.48,-0.23,-0.08,267.83,378.72
1.37,9.48,1.4,-0.32,0.13,-0.02,246.23,337.18
1.87,9.43,1.82,-0.1,0.02,-0.03,216.69,269.4
1.54,9.5,1.59,-0.01,0.15,0.02,186.97,240.93
1.49,9.65,1.28,0.08,0.06,0.09,147.69,165.96
1.62,9.64,1.05,0.22,0.04,0.25,174.77,248.11
2.31,9.49,0.78,0.4,-0.08,0.37,267.97,476.57
2.15,9.34,0.57,0.43,0.0,0.4,267.97,476.57
3.28,9.88,-0.55,0.44,0.02,0.26,265.97,388.9
3.0,9.25,-0.65,0.44,0.31,0.18,294.09,435.79
2.91,8.97,-0.81,0.43,0.32,0.15,244.86,324.36
3.43,9.17,-1.18,0.59,0.05,0.4,214.61,290.64
2.14,9.5,-2.14,0.71,0.43,0.56,242.41,334.62
5.01,8.03,-3.46,0.81,0.01,0.77,240.84,311.51
4.71,7.75,-3.8,0.64,-0.03,0.76,321.85,469.69
6.01,7.25,-4.36,0.68,0.02,0.73,321.85,469.69
5.67,6.79,-4.86,0.58,0.01,0.74,298.13,442.73
6.68,6.26,-5.11,0.66,-0.12,0.71,377.33,538.74
6.16,5.07,-5.16,0.78,-0.02,0.77,348.23,444.26
6.69,4.87,-5.61,0.84,0.11,0.82,348.23,444.26
7.13,3.18,-6.96,1.02,-0.16,0.86,305.44,381.22
8.14,1.11,-7.91,0.92,0.2,0.71,403.93,547.77
7.92,0.52,-7.56,0.8,-0.0,0.71,403.93,547.77
7.43,-0.17,-7.33,0.72,0.1,0.69,411.55,554.88
7.69,-1.01,-6.93,0.69,0.11,0.86,327.35,384.96
7.97,-3.86,-7.3,0.66,-0.22,0.41,316.43,442.25
6.83,-3.75,-6.6,0.51,0.29,0.37,211.21,237.12
7.62,-4.54,-7.21,0.53,-0.09,0.54,163.34,188.33
6.79,-5.2,-6.52,0.4,-0.13,0.51,163.34,188.33
6.58,-5.59,-6.65,0.25,0.19,0.3,133.05,158.73
6.28,-5.91,-5.69,0.17,0.17,0.24,83.62,88.45
6.23,-6.01,-5.94,0.08,0.24,0.25,68.02,76.93
6.02,-6.44,-5.82,-0.04,0.07,0.23,56.58,67.9
6.11,-6.53,-5.99,-0.13,0.4,0.18,56.58,67.9
6.27,-6.6,-5.23,-0.18,0.4,-0.06,55.1,92.17
7.19,-6.14,-4.73,-0.14,0.52,-0.09,43.2,57.5
6.77,-6.0,-4.7,-0.16,0.42,-0.01,45.55,67.05
