ax,ay,az,gx,gy,gz,mav,rms
9.4,-3.74,-2.54,-0.05,0.05,0.02,63.17,130.5
9.26,-3.74,-2.47,-0.05,0.02,0.02,56.42,83.52
9.44,-3.64,-2.46,-0.05,0.03,0.03,60.25,119.91
9.3,-3.79,-2.41,-0.07,0.02,0.01,89.19,182.66
9.41,-3.65,-2.79,-0.1,0.06,-0.0,108.05,173.33
9.66,-3.69,-2.21,-0.06,0.01,-0.12,276.36,456.55
9.61,-3.6,-2.66,-0.02,-0.11,-0.18,348.07,554.86
9.82,-3.22,-2.55,-0.01,-0.02,-0.36,497.82,752.22
9.9,-2.59,-2.74,0.02,-0.05,-0.44,335.65,456.54
10.27,-2.1,-2.84,-0.07,-0.09,-0.53,462.92,677.0
10.12,-1.38,-3.22,-0.24,-0.1,-0.56,534.76,722.65
9.6,-1.09,-3.22,-0.28,0.02,-0.6,556.64,732.55
9.99,-0.11,-3.17,-0.23,-0.03,-0.58,474.64,628.77
9.81,0.05,-3.07,-0.26,-0.06,-0.6,474.64,628.77
10.0,0.64,-2.93,-0.29,-0.07,-0.57,528.95,693.31
9.41,1.15,-3.85,-0.26,0.03,-0.5,480.07,658.11
9.84,1.81,-3.73,-0.18,0.08,-0.51,973.54,1369.54
9.98,2.6,-3.3,-0.23,0.01,-0.64,540.96,700.63
9.2,3.35,-3.03,-0.3,-0.06,-0.82,830.29,1056.36
9.25,3.65,-3.02,-0.28,0.02,-0.84,693.18,893.77
9.04,4.59,-2.99,-0.24,0.01,-0.84,735.81,962.95
8.4,5.1,-2.82,-0.27,-0.09,-0.94,735.81,962.95
6.89,6.54,-3.0,-0.18,0.05,-0.82,584.95,711.44
6.4,7.08,-3.02,-0.15,0.17,-0.76,652.75,891.46
5.88,7.85,-3.2,-0.1,0.12,-0.61,851.42,1078.22
5.62,8.39,-2.96,-0.15,0.08,-0.48,960.57,1236.33
5.3,8.19,-2.57,-0.18,0.03,-0.51,862.11,1126.72
5.14,8.62,-2.39,-0.2,-0.13,-0.5,714.91,918.56
4.37,8.41,-2.63,-0.19,0.14,-0.46,1000.19,1332.7
3.56,8.64,-2.3,-0.23,-0.07,-0.54,797.98,1044.87
3.13,9.17,-2.49,-0.2,-0.04,-0.48,992.65,1284.37
2.86,9.69,-2.37,-0.22,-0.08,-0.5,785.55,1017.11
2.16,9.37,-2.18,-0.22,0.0,-0.47,1026.85,1365.71
1.44,9.63,-1.68,-0.23,-0.02,-0.42,967.83,1196.33
0.87,9.48,-1.4,-0.21,-0.1,-0.29,944.21,1252.35
0.93,9.56,-1.58,-0.16,0.05,-0.1,837.39,1005.01
0.68,9.72,-1.36,-0.13,0.04,0.01,733.28,905.58
0.67,9.69,-1.28,-0.13,-0.13,0.1,514.85,590.3
0.85,9.79,-1.41,-0.06,0.06,0.26,318.75,353.64
1.28,9.67,-1.39,-0.0,0.25,0.42,335.63,445.02
1.65,9.44,-1.19,0.02,0.27,0.62,364.65,501.25
2.33,9.17,-1.29,0.07,0.15,0.8,272.12,393.97
3.16,8.72,-1.33,0.07,0.04,0.78,228.42,308.24
3.89,8.6,-1.57,0.06,-0.1,0.83,425.6,664.51
4.42,8.54,-1.83,0.07,-0.04,0.91,325.52,445.61
5.67,7.97,-1.53,0.14,-0.01,1.02,343.63,627.17
7.38,7.3,-2.7,0.01,0.09,0.87,259.91,351.57
7.46,6.29,-2.19,-0.01,-0.06,0.76,307.17,425.42
7.2,5.49,-2.28,0.04,0.06,0.81,243.46,327.88
7.73,5.6,-2.08,0.05,0.05,0.87,467.48,798.48
9.79,5.5,-2.97,0.07,0.06,1.11,401.63,513.66
9.75,3.6,-2.57,-0.07,-0.13,0.98,419.05,649.3
9.7,2.5,-2.51,-0.05,0.0,0.74,408.57,549.01
10.17,2.25,-2.38,0.03,0.08,0.64,469.38,581.07
10.11,1.7,-2.52,-0.0,0.15,0.57,507.01,716.54
10.16,1.15,-2.32,0.07,0.02,0.61,524.05,708.68
10.32,0.28,-2.89,0.12,-0.08,0.62,586.06,882.89
10.28,-0.19,-2.71,0.08,-0.03,0.55,586.06,882.89
10.26,-0.63,-2.74,0.14,0.03,0.48,416.88,509.11
10.64,-0.97,-3.0,0.17,0.02,0.46,416.88,509.11
9.59,-1.86,-2.85,0.11,0.02,0.41,325.21,366.27
9.83,-1.97,-3.12,0.1,0.12,0.51,380.94,552.59
10.85,-3.02,-2.54,0.01,0.07,0.07,345.43,423.94
9.06,-2.76,-2.75,-0.0,0.07,-0.06,321.1,611.59
10.1,-2.69,-2.53,-0.03,0.15,0.11,205.37,273.51
