ax,ay,az,gx,gy,gz,mav,rms
10.1,-3.22,-2.33,-0.04,-0.08,-0.9,453.28,563.53
10.64,-3.0,-2.45,-0.12,-0.09,-1.09,453.28,563.53
10.22,-1.24,-2.16,-0.13,-0.01,-1.31,661.76,845.51
9.65,-0.71,-2.34,-0.13,0.08,-1.26,661.76,845.51
9.41,0.16,-2.36,-0.11,-0.02,-1.13,626.0,863.16
9.06,1.29,-1.98,-0.05,0.01,-0.9,712.54,943.26
9.36,2.39,-2.39,-0.01,-0.05,-0.72,571.2,647.78
9.06,2.85,-2.16,-0.0,-0.03,-0.63,738.65,945.9
9.76,3.6,-2.69,-0.02,0.02,-0.68,819.22,1037.97
8.8,4.45,-2.59,-0.0,0.05,-0.78,782.05,988.43
8.37,5.01,-2.86,-0.07,0.04,-0.78,733.62,970.76
7.92,5.72,-2.6,-0.06,0.1,-0.68,964.78,1198.26
7.32,6.12,-2.38,-0.08,0.13,-0.67,838.68,1038.63
7.14,6.77,-2.49,-0.09,0.06,-0.71,946.74,1186.37
6.43,7.52,-3.03,-0.1,0.05,-0.63,748.79,913.99
5.62,7.57,-2.9,-0.15,0.0,-0.55,680.14,830.94
5.08,7.7,-2.56,-0.22,-0.04,-0.44,717.73,975.68
5.05,8.57,-2.21,-0.15,0.01,-0.31,708.04,911.19
4.33,8.22,-2.23,-0.17,-0.07,-0.29,596.23,698.07
4.44,8.42,-2.68,-0.21,-0.06,-0.32,614.8,792.58
4.47,8.77,-2.68,-0.22,-0.15,-0.33,614.8,792.58
3.76,8.67,-2.38,-0.21,-0.05,-0.27,562.69,790.93
3.26,9.36,-2.01,-0.05,0.05,-0.11,415.29,494.89
3.34,8.81,-2.0,-0.09,0.11,-0.14,415.29,494.89
3.0,9.2,-2.1,-0.03,-0.0,-0.01,484.89,705.44
2.72,9.09,-2.29,-0.05,0.04,0.09,318.42,363.26
3.32,8.88,-2.25,-0.07,0.08,0.23,306.57,389.94
3.37,8.82,-2.18,-0.02,-0.1,0.43,307.95,412.28
3.91,9.14,-2.78,0.08,0.04,0.54,307.95,412.28
4.61,8.54,-2.45,-0.0,0.1,0.53,332.45,470.12
4.77,7.69,-2.14,0.01,-0.02,0.65,296.68,395.71
5.32,7.72,-2.46,0.05,0.06,0.68,437.31,751.19
6.84,7.27,-3.06,0.06,0.1,0.72,380.21,496.89
7.06,6.61,-2.83,-0.01,0.09,0.64,394.08,693.34
7.32,6.2,-3.06,0.02,0.03,0.65,421.3,596.86
7.7,5.79,-2.45,-0.02,0.12,0.63,359.68,469.15
7.89,5.62,-2.76,0.0,0.03,0.57,359.68,469.15
8.05,4.75,-2.7,0.02,0.1,0.54,406.74,624.32
8.54,4.58,-2.75,-0.04,-0.05,0.56,483.18,725.81
8.95,4.35,-3.05,-0.02,-0.07,0.59,359.04,545.63
8.95,4.13,-3.12,-0.02,0.03,0.64,468.64,679.43
8.78,3.25,-2.62,-0.02,0.13,0.68,468.64,679.43
9.28,2.29,-2.98,-0.06,0.07,0.82,451.34,537.0
9.77,1.88,-3.13,-0.06,-0.02,0.85,513.73,745.61
10.26,0.4,-3.09,-0.12,0.07,0.66,644.13,983.2
9.94,0.36,-2.77,-0.08,-0.08,0.63,481.9,694.65
10.11,-0.79,-2.92,-0.0,0.13,0.47,414.16,598.36
9.95,-0.99,-3.04,-0.0,0.11,0.45,437.04,598.3
9.64,-1.3,-2.7,0.05,0.01,0.45,397.9,507.99
9.65,-1.79,-2.56,0.0,0.0,0.42,457.9,668.34
9.68,-2.0,-2.84,-0.02,0.04,0.38,417.63,576.18
10.07,-2.35,-3.14,-0.05,0.1,0.29,486.1,681.77
10.07,-2.47,-2.93,-0.08,0.08,0.28,418.8,563.97
9.74,-2.65,-2.94,-0.1,0.16,0.18,400.25,631.47
9.95,-2.91,-2.72,-0.12,0.06,0.16,339.33,427.38
9.5,-2.7,-2.6,-0.15,0.06,0.0,250.84,317.12
9.45,-2.95,-2.71,-0.13,0.1,0.06,306.44,439.89
9.22,-3.0,-2.53,-0.08,0.11,0.13,349.41,527.67
9.5,-2.86,-2.49,-0.07,0.01,0.17,362.46,563.66
