ax,ay,az,gx,gy,gz,mav,rms
9.17,-3.5,-2.6,-0.05,0.06,0.03,59.2,78.75
9.39,-3.56,-2.64,-0.07,0.05,0.01,56.28,106.24
9.27,-3.55,-2.7,-0.08,0.04,0.02,52.63,76.7
9.37,-3.66,-2.63,-0.09,0.04,0.04,77.03,154.32
9.31,-3.64,-2.74,-0.04,0.01,0.04,53.58,80.61
9.35,-3.67,-2.89,-0.06,0.03,0.03,73.71,131.77
9.36,-3.65,-2.73,-0.04,0.03,0.03,98.11,193.11
9.28,-3.58,-2.64,-0.05,0.03,0.01,95.09,161.92
9.49,-3.46,-3.29,-0.17,0.02,-0.07,176.91,320.12
9.58,-3.63,-2.87,-0.14,0.05,-0.12,585.31,841.28
9.47,-3.25,-2.86,-0.11,-0.02,-0.23,369.07,474.04
9.79,-2.82,-2.71,-0.04,-0.02,-0.27,401.58,571.14
9.65,-2.51,-3.0,-0.05,0.01,-0.29,474.76,640.24
9.77,-2.2,-2.96,-0.06,0.06,-0.28,474.76,640.24
9.75,-1.95,-2.93,-0.07,-0.04,-0.19,335.5,395.07
10.04,-1.87,-3.33,-0.14,-0.08,-0.22,442.2,625.88
10.27,-1.52,-3.14,-0.18,-0.01,-0.32,442.2,625.88
9.24,-1.57,-2.71,-0.21,0.02,-0.43,379.09,479.64
9.86,-0.74,-3.09,-0.12,-0.03,-0.4,432.84,646.75
9.7,-0.62,-3.35,-0.15,0.05,-0.41,453.57,584.11
9.75,-0.17,-3.24,-0.11,0.06,-0.4,788.66,1084.65
9.94,0.48,-3.25,-0.08,0.01,-0.41,596.67,750.42
10.16,1.39,-3.49,-0.15,-0.07,-0.44,475.09,608.1
9.69,1.48,-3.51,-0.25,0.02,-0.5,586.24,779.42
9.66,2.03,-3.02,-0.21,0.01,-0.5,586.24,779.42
9.45,2.7,-3.16,-0.21,-0.08,-0.53,510.51,607.4
8.93,2.82,-3.21,-0.19,0.05,-0.57,617.2,781.12
8.95,3.61,-3.16,-0.16,0.09,-0.53,617.2,781.12
9.06,4.34,-3.19,-0.14,-0.0,-0.44,744.01,972.46
8.11,4.65,-3.78,-0.23,0.0,-0.72,660.35,810.61
8.23,4.51,-2.99,-0.22,0.07,-0.69,660.35,810.61
8.05,5.68,-3.1,-0.16,0.13,-0.61,796.26,1054.79
7.38,6.04,-3.25,-0.13,0.15,-0.63,796.26,1054.79
6.86,7.14,-2.94,-0.1,-0.01,-0.37,742.67,920.49
6.76,6.99,-2.96,-0.13,0.04,-0.37,742.67,920.49
6.78,6.87,-2.85,-0.24,0.01,-0.62,936.42,1210.03
6.55,7.06,-2.75,-0.18,0.1,-0.56,936.42,1210.03
5.94,8.01,-2.55,-0.19,0.27,-0.59,907.2,1172.37
5.5,7.88,-2.35,-0.17,0.2,-0.55,907.2,1172.37
5.09,9.46,-2.64,-0.11,-0.25,-0.48,902.42,1199.61
4.45,8.66,-2.43,-0.13,-0.03,-0.6,953.97,1164.94
3.65,8.26,-2.54,-0.13,0.26,-0.48,787.97,936.58
2.88,8.94,-2.72,-0.11,0.21,-0.3,803.38,1067.44
2.79,9.08,-2.27,-0.16,0.01,-0.26,803.38,1067.44
2.8,9.05,-2.45,-0.13,-0.08,-0.28,937.49,1269.01
2.26,9.19,-2.26,-0.1,-0.0,-0.03,666.64,713.52
1.93,9.38,-1.93,-0.04,0.08,0.15,666.64,713.52
2.35,9.36,-2.24,-0.03,0.03,0.3,497.38,528.82
2.81,9.17,-2.26,0.04,0.11,0.57,333.84,380.09
3.92,9.25,-2.2,-0.04,-0.09,0.46,371.85,497.82
4.16,8.73,-2.4,-0.05,-0.11,0.43,311.78,420.98
4.45,8.64,-2.72,-0.01,-0.04,0.49,311.78,420.98
5.29,8.45,-2.65,-0.04,0.01,0.44,285.08,317.43
5.32,8.15,-2.54,0.0,-0.04,0.47,344.78,529.79
6.08,8.14,-2.67,-0.01,0.02,0.4,325.7,435.24
6.15,7.88,-2.99,0.02,0.03,0.39,325.7,435.24
6.48,7.66,-2.88,-0.01,0.06,0.25,345.81,521.5
6.01,6.89,-2.76,0.04,0.07,0.38,337.82,416.3
6.38,6.87,-2.69,0.05,0.14,0.47,310.49,445.2
6.98,6.73,-2.92,0.08,0.09,0.51,349.95,471.11
7.01,6.14,-2.92,0.02,0.15,0.51,445.76,725.78
7.67,5.73,-3.11,0.1,0.13,0.81,527.82,831.38
8.44,5.54,-3.12,0.08,-0.02,0.9,463.06,609.58
9.2,4.46,-3.35,0.05,0.01,0.82,460.83,647.88
8.85,3.49,-3.17,0.0,0.01,0.87,550.45,779.87
9.45,2.5,-3.09,0.0,0.03,0.69,517.74,761.41
9.55,1.89,-3.36,-0.02,0.08,0.56,508.96,670.47
9.42,1.7,-3.37,0.04,0.1,0.55,604.58,904.26
9.77,1.24,-3.23,0.08,-0.01,0.57,441.55,557.88
9.46,0.78,-3.34,0.09,0.07,0.54,400.56,487.76
9.78,0.37,-3.6,0.1,0.08,0.55,460.36,717.44
9.78,-0.49,-3.27,0.05,0.03,0.51,438.58,558.88
9.95,-0.89,-3.48,0.05,0.04,0.42,396.91,482.43
10.03,-1.13,-3.59,0.02,0.08,0.39,518.36,761.68
9.84,-1.58,-3.4,0.01,0.02,0.36,316.45,391.19
9.95,-1.85,-3.4,0.01,0.06,0.32,264.35,296.7
10.07,-2.1,-3.39,-0.01,0.09,0.24,363.54,588.23
9.72,-2.28,-3.32,-0.06,0.04,0.19,283.47,397.55
9.39,-2.49,-3.24,-0.05,0.12,0.16,297.89,438.69
10.03,-2.43,-3.22,-0.07,0.02,0.08,343.95,519.49
