ax,ay,az,gx,gy,gz,mav,rms
8.69,6.79,-0.42,0.19,0.14,2.7,581.77,668.48
9.91,4.87,0.34,0.08,0.47,1.88,496.76,586.81
9.63,4.08,1.0,-0.01,-0.17,1.5,494.05,572.39
9.56,3.5,1.33,0.06,0.15,0.98,431.85,516.7
8.27,2.89,0.95,0.01,0.21,0.94,374.0,438.71
11.04,1.48,0.7,0.1,0.02,1.16,347.66,422.33
12.34,1.09,0.68,-0.0,0.12,0.44,463.15,553.2
10.13,1.21,1.13,-0.07,-0.03,0.07,409.34,513.19
9.94,0.88,1.17,-0.08,0.06,0.0,416.93,518.68
10.02,1.15,0.99,-0.03,-0.01,-0.04,389.8,474.73
10.23,1.17,1.13,-0.09,0.03,-0.08,423.65,537.25
11.31,1.39,0.87,-0.13,-0.09,-0.39,454.59,597.91
11.76,1.64,0.93,-0.2,0.22,-0.96,492.29,647.7
11.07,2.52,0.87,-0.27,0.16,-1.6,448.59,540.37
10.14,4.06,0.26,-0.45,-0.21,-2.08,528.79,650.05
7.7,5.27,0.63,-0.67,-0.15,-2.49,475.99,600.92
6.58,7.25,1.75,-0.95,-1.08,-2.77,504.0,633.82
0.62,7.58,2.37,-0.99,-1.43,-2.86,535.84,719.46
0.51,7.6,2.43,-1.09,-0.84,-2.59,1105.33,1476.32
-4.45,6.8,6.17,-0.22,-0.49,-0.37,925.2,1128.92
-2.42,7.26,5.72,0.17,-0.22,0.34,707.52,791.55
-2.18,6.72,4.06,0.85,1.33,1.11,540.6,613.64
-1.75,6.42,2.69,0.78,-0.01,2.31,369.4,533.16
-1.37,8.82,1.12,1.01,1.14,2.68,1537.72,1991.64
2.43,8.27,0.5,0.63,0.92,2.96,1252.74,1528.49
