ax,ay,az,gx,gy,gz,mav,rms
10.15,4.78,-1.6,0.86,-0.2,2.34,389.74,451.42
8.8,3.84,-1.12,0.39,-0.08,1.98,418.02,543.07
11.33,2.85,-1.14,0.29,0.05,1.79,359.78,453.14
12.23,1.6,-0.93,0.04,0.4,1.33,472.54,594.43
12.64,1.03,-0.5,-0.16,0.27,0.16,400.88,471.19
9.17,1.42,0.2,-0.16,-0.02,-0.02,378.59,445.43
10.07,1.38,0.03,-0.08,-0.0,0.04,352.06,404.49
9.85,1.58,0.22,-0.11,0.11,0.0,378.46,479.3
10.34,1.46,0.2,-0.06,0.12,-0.01,370.2,455.51
10.22,1.66,0.01,-0.13,0.16,-0.01,344.69,397.61
11.04,1.4,0.19,-0.14,-0.04,-0.05,564.46,849.41
11.68,1.73,-0.32,-0.34,-0.06,-0.85,408.74,499.98
10.61,2.76,-0.51,-0.41,-0.24,-1.4,500.45,640.37
10.85,3.7,-0.93,-0.81,-0.22,-1.83,521.25,705.36
9.8,5.22,-0.51,-0.98,-0.24,-2.46,662.97,792.66
7.07,6.1,-0.9,-1.49,-0.37,-2.93,749.89,1072.87
1.64,6.82,2.15,-1.34,-0.63,-2.7,670.61,963.83
4.88,9.24,1.86,-1.16,-0.68,-2.53,1583.39,1879.7
-5.0,7.28,5.68,-0.14,-0.14,-0.6,1199.94,1423.06
-3.69,6.93,4.84,0.14,0.58,0.34,953.19,1033.54
-6.44,6.44,6.06,0.4,0.63,1.16,769.47,805.77
-3.98,6.61,5.16,0.94,1.0,2.27,482.91,529.42
-0.78,7.4,2.65,1.23,0.75,2.71,419.64,520.81
