ax,ay,az,gx,gy,gz,mav,rms
9.59,4.43,-0.07,0.12,0.65,3.08,320.57,394.0
12.03,2.72,1.23,-0.09,0.0,2.08,0.0,305.14
9.79,2.01,1.37,-0.07,0.35,1.27,0.0,0.0
10.62,1.37,1.32,-0.05,-0.17,1.08,0.0,0.0
12.69,0.93,1.02,-0.05,0.07,0.24,0.0,0.0
9.78,1.11,1.48,-0.07,0.27,-0.24,0.0,0.0
9.47,1.17,1.34,-0.05,0.09,-0.02,0.0,0.0
10.1,1.27,1.06,-0.09,0.03,-0.01,0.0,0.0
10.09,1.26,1.42,-0.05,0.07,-0.02,0.0,0.0
11.77,1.29,1.49,-0.03,-0.04,-0.5,361.24,486.38
12.1,1.84,1.02,-0.19,0.26,-1.41,438.33,740.34
10.53,3.19,0.99,-0.43,0.04,-2.03,360.19,521.55
9.38,4.5,0.96,-0.72,-0.59,-2.54,405.37,544.12
6.82,5.49,0.91,-1.09,-1.01,-2.7,366.67,465.56
4.26,7.21,1.61,-1.17,-1.36,-2.46,553.29,796.78
3.77,7.88,2.02,-1.46,-0.92,-2.55,538.86,670.02
0.78,7.46,3.59,-1.4,-0.03,-2.56,498.18,718.73
-0.86,8.71,4.48,-0.69,-0.59,-1.08,772.68,1103.33
-3.4,6.86,6.18,-0.51,-0.68,-0.84,987.22,1306.23
-1.42,7.12,5.12,-0.34,-0.62,-0.41,1251.32,1587.98
-2.75,7.34,5.6,0.57,0.56,1.09,678.55,770.6
-2.49,7.65,4.61,0.92,1.09,1.52,523.82,596.32
-0.61,7.65,3.97,1.11,0.86,2.21,526.54,576.92
1.25,7.67,2.77,1.13,0.59,2.7,538.65,625.52
