ax,ay,az,gx,gy,gz,mav,rms
9.97,1.49,-0.33,-0.1,0.06,-0.11,310.59,455.85
9.59,1.66,-0.4,-0.12,0.01,0.04,291.79,385.77
10.09,1.51,-0.26,-0.07,-0.05,0.11,390.33,534.99
10.33,1.38,-0.58,-0.06,-0.06,0.03,345.64,403.41
10.01,1.39,-0.48,-0.06,0.05,-0.01,345.64,403.41
10.13,1.53,-0.48,-0.08,-0.02,-0.01,442.48,633.17
12.05,1.71,-0.93,-0.11,-0.05,-0.26,560.31,774.03
12.12,2.05,-1.84,-0.18,0.45,-0.98,560.31,774.03
9.85,2.88,-1.13,-0.22,0.3,-1.31,583.25,775.31
9.37,4.2,-0.62,-0.44,0.09,-1.68,517.36,665.69
7.39,5.28,-0.04,-0.6,0.65,-1.78,576.83,714.65
5.94,6.39,1.22,-0.46,0.34,-1.82,733.19,1007.55
5.03,6.66,0.84,-0.48,0.45,-1.74,733.19,1007.55
3.78,9.65,2.05,-0.31,0.34,-1.6,733.95,956.35
1.65,9.16,2.11,-0.49,-0.02,-1.71,678.11,836.2
0.47,8.96,2.34,-0.64,0.06,-1.63,678.11,836.2
-1.37,8.01,3.8,-0.69,0.01,-1.58,464.18,535.2
-2.94,7.75,4.0,-0.36,-0.01,-1.59,340.68,375.87
-5.19,6.48,3.97,-0.12,0.02,-1.38,338.96,417.37
-5.81,6.45,3.81,-0.02,-0.19,-0.92,318.04,407.88
-7.45,6.21,4.37,-0.02,0.01,-0.32,293.83,390.01
-7.4,6.26,4.57,0.12,0.13,0.18,249.72,305.33
-6.4,6.37,4.3,0.34,-0.19,0.86,257.34,351.29
-4.76,6.72,2.74,0.35,0.72,1.34,188.94,219.02
-4.0,7.82,2.25,0.38,0.36,1.35,188.94,219.02
-1.8,8.33,2.4,-0.02,-0.3,1.16,263.19,340.63
-0.91,8.88,1.97,0.04,-0.22,1.05,311.94,474.96
-0.2,8.48,1.9,-0.02,0.49,0.97,247.31,321.62
0.2,9.28,2.44,0.1,0.43,1.18,262.41,360.75
1.46,9.25,2.56,-0.03,-0.06,1.51,425.56,737.83
3.67,8.93,1.93,-0.12,-0.1,1.6,418.95,696.79
6.0,8.15,1.06,-0.04,-0.15,1.47,597.35,942.78
7.16,6.9,2.81,0.12,-0.64,1.01,605.52,888.16
6.3,6.63,1.85,0.05,0.14,0.88,712.58,1142.57
7.01,6.63,2.03,0.18,-0.04,0.78,686.99,1052.54
8.2,6.96,1.22,0.07,-0.13,0.75,665.5,952.29
8.15,5.3,0.86,0.03,-0.36,0.68,579.97,740.63
8.52,4.64,0.7,0.06,0.19,0.86,448.97,544.77
8.61,4.17,1.03,0.02,0.0,0.92,649.85,939.37
10.42,3.85,0.69,0.13,-0.5,0.83,477.22,574.58
9.39,2.67,0.17,0.21,-0.05,0.62,400.0,457.62
10.45,2.56,-0.6,0.25,-0.29,0.42,647.26,971.93
11.57,2.53,-0.55,0.16,-0.42,0.13,647.26,971.93
9.28,2.49,-0.72,-0.17,0.42,-0.05,432.07,507.42
9.73,2.55,0.08,-0.05,0.08,0.15,498.22,678.16
9.89,2.47,-0.12,-0.04,-0.11,0.07,418.01,582.71
9.87,2.77,-0.06,-0.18,0.11,-0.02,428.57,574.68
