ax,ay,az,gx,gy,gz,mav,rms
9.51,2.54,-0.09,-0.09,0.06,-0.0,301.49,360.75
9.56,2.55,0.02,-0.07,0.08,0.03,316.21,393.88
9.52,2.54,-0.1,-0.01,-0.02,0.12,316.21,393.88
9.8,2.57,-0.48,0.0,-0.03,0.13,356.57,539.75
10.12,2.46,-0.31,-0.11,0.09,-0.05,277.54,337.79
9.68,2.38,-0.19,-0.1,0.02,0.03,386.53,544.38
11.26,2.43,-0.25,-0.03,0.02,-0.11,386.53,544.38
13.06,2.86,-0.58,-0.25,0.1,-1.13,561.46,892.61
9.57,3.68,0.3,-0.42,0.53,-2.18,543.24,711.07
6.34,5.27,0.69,-0.38,0.73,-2.14,615.42,892.47
4.81,6.96,1.66,-0.26,0.64,-1.77,737.03,945.47
3.85,8.3,1.62,-0.19,0.2,-1.56,664.74,916.16
2.4,8.76,2.16,-0.3,0.03,-1.42,592.35,813.78
0.79,8.65,2.48,-0.21,0.07,-1.31,665.11,861.15
0.56,9.61,1.78,-0.15,0.11,-1.29,473.45,542.43
-1.13,8.87,1.96,-0.23,0.16,-1.12,390.27,434.55
-2.18,7.91,2.91,-0.22,-0.26,-1.17,308.75,331.54
-3.05,8.09,3.24,-0.33,-0.25,-1.12,220.19,249.52
-4.5,7.32,3.97,-0.2,-0.2,-0.9,203.89,240.58
-5.48,7.57,4.07,-0.07,-0.09,-0.57,150.75,166.39
-6.2,7.38,4.09,-0.08,-0.01,-0.19,150.75,166.39
-6.32,7.5,3.8,-0.07,-0.12,-0.1,240.18,424.34
-6.53,7.27,3.75,-0.04,-0.14,0.15,240.18,424.34
-4.61,7.98,3.65,0.22,0.13,1.03,246.97,335.54
-2.83,7.73,2.71,0.3,0.28,1.44,279.75,360.08
-1.65,8.19,2.33,0.37,0.05,1.74,279.75,360.08
-1.35,7.93,2.35,0.38,-0.2,1.78,370.86,510.18
0.07,8.44,2.25,0.42,-0.29,1.86,370.86,510.18
3.84,8.62,0.49,0.44,0.09,1.72,533.79,840.07
4.31,7.66,0.36,0.21,-0.21,1.42,503.67,726.02
5.78,7.15,-0.18,0.2,-0.68,1.23,767.66,1095.24
7.02,6.68,-0.91,0.17,0.27,1.2,607.11,856.6
6.96,5.37,-0.23,0.17,0.15,1.31,837.45,1208.75
11.52,4.42,-0.01,-0.22,-0.08,0.57,710.07,962.18
10.11,3.65,-0.36,-0.13,0.1,-0.14,469.23,562.17
8.66,3.6,0.11,-0.0,0.24,-0.07,512.6,633.43
8.82,3.39,0.22,-0.01,-0.18,0.06,512.6,633.43
9.45,3.63,-0.74,-0.13,-0.1,0.16,423.11,501.26
9.92,3.53,-0.36,-0.1,0.07,0.15,424.37,542.04
9.77,3.47,-0.37,-0.16,0.0,0.03,526.8,656.73
